$Data,$aa,$acap,$aexp,$b,$cplx,$docu,$etat,$flex,$kloc,$ltex,$pcap,$pcon,$plex,$pmat,$pr,$prec,$pvol,$rely,$resl,$ruse,$sced,$site,$stor,$team,$time,$tool,<effort,<months,<defects,<risks
3.708,3.388,3.276,2.052,4.702,1.263,4.63,3.148,3.729,108.054,3.218,3.406,4.192,1.314,2.149,5.297,2.419,2.369,2.404,1.435,2.953,3,1.488,3.457,3.462,3.553,2,577.875,25.845,3760.713,0
2.208,5.076,3.496,2.926,8.059,2.973,1.193,4.591,2.164,134.648,1.471,4.074,3.875,2.876,2.659,5.551,4.639,4.635,2.435,1.824,4.432,3,5.826,3.099,3.012,3.736,2,402.006,23.103,1818.566,0.536
3.879,1.138,4.152,2.158,7.629,2.108,3.489,1.484,1.886,150.696,2.711,3.516,3.215,3.853,2.079,3.518,4.326,3.105,3.395,2.338,2.555,3,1.636,3.025,3.69,3.976,2,724.579,27.309,4835.196,0
2.46,5.179,3.304,2.783,4.402,3.963,2.751,1.713,2.454,52.786,1.807,4.166,4.29,2.332,2.654,4.547,2.147,4.602,3.964,2.504,4.403,3,4.752,3.955,1.467,3.114,2,400.068,23.57,2634.074,0.536
2.184,2.671,4.776,4.03,3.965,2.294,4.983,4.223,1.03,187.211,2.276,4.73,2.366,1.918,2.678,2.703,4.654,2.615,3.882,2.64,5.583,3,1.455,3.707,2.237,3.221,2,584.383,25.481,3281.358,0.268
2.218,5.148,3.138,3.13,3.47,3.985,1.712,2.681,3.401,260.696,3.5,4.27,1.333,1.815,2.432,3.26,3.859,3.718,2.384,3.466,2.222,3,5.738,3.811,1.602,3.315,2,611.309,25.599,7719.993,0.536
2.034,5.934,4.95,3.613,7.004,3.107,1.742,5.14,4.943,203.511,3.375,3.573,1.806,1.053,2.738,3.471,4.852,4.285,3.634,1.94,3.059,3,4.273,3.43,4.969,3.339,2,438.631,22.383,1362.817,0
2.149,2.214,3.257,4.048,9.657,1.737,2.435,2.02,2.353,350.605,3.198,4.964,1.391,3.451,2.009,1.745,4.531,2.112,2.111,1.205,2.576,3,5.486,3.029,1.816,3.567,2,422.379,24.068,9508.993,1.072
3.688,4.778,3.379,2.493,3.741,1.503,2.635,1.149,4.811,54.922,2.746,3.898,3.1,2.102,2.359,3.617,3.695,2.788,1.56,2.935,2.695,3,4.223,3.616,2.674,3.082,2,113.503,15.269,1971.67,1.072
3.673,1.932,4.858,3.034,5.301,2.905,3.805,1.371,2.35,47.289,1.137,3.293,1.455,2.936,2.662,5.931,3.317,3.212,1.35,3.294,4.079,3,4.603,3.821,2.9,3.023,2,220.29,18.917,1971.114,1.877
2.581,1.221,3.293,3.263,3.977,3.273,3.868,3.608,2.761,61.795,1.144,3.028,4.361,1.217,2.623,5.038,1.547,3.729,3.005,1.413,4.471,3,5.931,3.227,2.845,3.574,2,345.789,22.703,2672.077,0.268
2.093,2.483,3.394,4.973,9.517,3.51,2.828,5.629,1.837,142.452,1.232,4.8,2.817,3.264,2.797,2.349,3.506,2.908,3.229,2.353,2.797,3,3.827,3.28,3.562,3.743,2,367.128,22.318,1584.718,0
3.006,2.746,3.98,2.452,8.48,3.959,1.859,3.004,1.207,221.019,2.778,3.466,3.382,3.075,2.574,3.604,1.996,3.345,3.471,2.26,4.763,3,5.178,3.434,4.675,3.018,2,742.135,27.672,6765.685,0
3.301,1.774,3.11,2.056,4.278,3.545,1.455,2.966,4.157,144.49,1.363,3.693,4.871,2.452,2.794,3.076,1.455,2.346,3.643,4.206,4.862,3,4.607,3.152,3.746,3.049,2,438.074,23.131,4827.658,0.268
2.204,2.703,3.323,3.983,5.319,2.436,4.798,5.111,3.056,233.501,2.57,4.42,3.174,2.077,2.608,3.881,4.135,4.678,2.22,2.474,3.216,3,5.531,3.541,4.589,3.281,2,535.301,24.026,1486.839,0.536
2.403,3.236,4.779,3.107,6.809,1.326,4.321,1.545,3.178,190.265,3.761,3.859,1.939,1.991,2.201,2.349,3.901,4.924,1.487,3.2,2.236,3,1.218,3.96,4.753,3.156,2,626.537,25.664,3736.457,2.145
2.369,4.953,3.528,3.162,7.01,3.521,2.742,2.792,4.545,122.43,3.258,3.34,3.603,3.652,2.699,5.466,4.637,2.924,1.98,4.257,5.015,3,3.462,3.397,4.019,3.514,2,362.555,21.175,1196.794,1.072
4.8,1.727,3.282,2.257,3.911,2.653,4.649,5.981,1.786,36.405,2.178,4.677,3.462,1.13,2.591,5.493,2.579,3.404,2.065,3.274,2.071,3,4.03,3.292,4.123,3.287,2,174.034,17.667,374.475,0.536
2.266,4.857,4.562,2.305,3.244,3.799,1.774,2.586,4.183,149.872,2.987,4.255,3.582,1.992,2.99,4.287,3.88,4.155,1.543,2.003,5.284,3,4.068,3.697,4.112,3.061,2,463.6,23.735,4910.942,2.145
2.286,4.474,3.354,2.881,4.321,1.511,4.827,4.756,1.819,58.931,3.951,4.374,3.983,1.11,2.775,2.901,1.806,3.223,1.232,1.329,4.855,3,2.608,3.535,2.689,3.067,2,317.694,21.76,1712.001,2.145
2.031,3.23,3.507,2.453,8.798,2.569,1.57,2.018,1.678,89.997,2.974,3.234,4.704,1.54,2.329,2.208,1.333,4.017,3.975,3.569,4.219,3,5.796,3.051,3.741,3.594,2,190.355,18.773,2685.512,0
2.658,3.242,4.681,2.224,7.124,1.41,2.689,2.803,1.74,115.814,3.467,3.618,4.447,2.261,2.443,5.991,2.961,2.614,3.48,1.219,5.141,3,5.963,3.224,4.282,3.044,2,243.395,19.961,988.529,0.536
3.071,3.031,3.599,3.64,8.862,3.811,1.566,4.533,3.634,30.464,3.28,4.283,3.775,3.275,2.726,5.63,3.762,3.672,1.236,3.13,3.43,3,5.351,3.399,3.101,3.233,2,81.853,13.901,403.373,1.609
2.145,4.756,3.335,2.204,6.334,2.822,1.374,4.189,2.345,155.026,3.982,4.304,3.092,1.319,2.265,5.442,3.296,4.43,1.284,3.979,2.221,3,2.473,3.461,2.801,3.828,2,422.469,23.497,4410.713,1.609
4.119,1.816,3.123,2.632,3.947,2.741,2.507,5.915,4.408,119.173,3.074,3.175,2.495,1.61,2.613,4.806,2.534,3.007,1.711,2.092,2.445,3,5.71,3.75,4.583,3.243,2,351.661,21.73,1766.21,1.072
2.697,3.692,3.085,2.869,3.267,3.088,4.494,1.322,4.264,184.498,1.437,3.474,4.091,2.31,2.273,2.519,3.514,2.472,2.549,3.42,4.706,3,2.428,3.251,4.963,3.123,2,728.455,26.252,4014.319,0.268
2.029,5.393,3.112,4.377,9.04,3.221,2.121,1.282,1.884,102.078,3.61,4.531,2.559,1.427,2.679,3.17,2.323,2.476,2.31,4.54,5.488,3,1.912,3.08,2.364,3.603,2,371.088,22.59,5093.652,0.804
2.977,4.605,3.033,2.291,8.192,2.44,4.224,1.099,2.87,391.14,3.85,4.342,4.182,2.636,2.752,3.307,2.747,3.692,2.096,4.476,3.578,3,1.51,3.629,4.883,3.566,2,1282.028,31.585,6077.934,0.536
2.379,2.993,3.568,2.491,5.119,1.516,2.572,4.22,3.967,48.299,2.085,3.839,1.989,1.14,2.144,3.255,1.158,3.532,2.57,1.986,3.998,3,3.297,3.481,4.994,3.435,2,281.235,20.447,2539.528,0
2.18,2.1,4.274,3.703,8.887,3.121,4.976,2.12,4.067,277.091,3.829,3.997,2.663,1.718,2.829,4.243,2.655,2.776,1.323,1.406,4.663,3,4.753,3.791,3.883,3.863,2,418.534,22.844,8495.466,1.609
3.582,1.813,4.668,2.622,8.541,2.042,3.129,2.798,1.978,354.806,2.799,4.988,4.058,1.951,2.212,5.084,3.761,2.889,3.057,2.889,2.577,3,1.255,3.648,4.631,3.058,2,780.917,27.514,4846.489,0
3.825,3.14,3.056,2.225,5.76,1.442,1.895,3.548,4.844,340.948,2.272,3.937,4.127,2.344,2.102,4.912,4.493,2.377,3.14,1.928,3.385,3,4.514,3.667,4.818,3.126,2,772.128,26.724,3785.653,0
2.962,4.562,4.074,2.384,8.993,1.923,4.773,3.748,2.718,216.813,2.018,4.088,2.089,3.101,2.655,4.225,2.608,2.065,2.865,2.525,2.758,3,1.174,3.107,4.815,3.36,2,694.143,26.802,2744.651,2.145
2.315,2.095,3.051,2.162,3.972,2.682,1.401,2.594,4.606,353.763,3.279,3.227,3.288,3,2.859,5.123,1.724,4.009,3.291,3.517,3.367,3,4.913,3.032,4.759,3.558,2,723.571,26.56,8249.489,0
2.592,2.901,4.808,4.536,3.976,3.533,4.817,3.796,1.286,31.672,1.768,3.022,3.687,1.263,2.771,1.222,4.287,4.397,2.894,2.985,2.124,3,3.034,3.377,4.928,3.037,2,138.091,16.403,245.533,0.804
2.452,1.047,4.373,3.715,9.447,1.927,1.718,4.515,1.977,86.772,3.207,4.273,2.57,3.555,2.713,3.343,3.812,4.95,1.106,3.248,2.434,3,4.981,3.703,4.025,3.385,2,97.809,14.818,1031.583,3.217
2.009,1.273,4.124,2.407,6.021,2.991,4.814,3.943,2.939,280.038,3.301,3.419,1.547,1.591,2.901,2.42,1.258,4.424,1.66,1.627,5.446,3,3.392,3.281,3.339,3.655,2,2148.725,39.403,30015.952,1.609
3.167,1.396,3.121,3.643,6.082,3.687,1.813,3.413,4.615,15.598,1.346,4.498,4.024,2.253,2.037,4.046,4.527,2.247,2.658,2.383,2.425,3,5.958,3.44,2.808,3.895,2,32.611,10.494,302.022,0.536
2.117,5.103,3.808,3.84,7.472,3.817,4.885,1.193,4.068,373.64,3.445,4.687,1.853,3.808,2.766,2.169,4.998,3.987,3.093,2.007,2.711,3,5.515,3.578,4.729,3.621,2,458.171,23.036,2091.031,0
3.923,1.278,4.06,2.075,6.333,3.676,1.303,1.899,4.831,114.877,1.41,4.855,3.543,1.506,2.59,1.112,2.638,2.347,1.008,1.106,3.346,3,5.93,3.034,4.188,3.314,2,176.881,17.878,8158.756,2.145
2.961,3.899,4.262,2.004,3.518,3.921,1.58,1.453,3.981,148.296,1.028,3.342,1.843,2.195,2.895,4.56,1.63,3.684,3.616,2.688,5.635,3,3.264,3.64,3.99,3.289,2,1167.236,31.184,19209.427,0.268
3.296,4.783,4.417,4.325,5.109,3.423,4.591,2.206,2.095,185.006,2.409,3.748,2.207,2.339,2.94,5.632,4.952,3.484,2.127,1.011,2.971,3,4.496,3.817,2.955,3.213,2,829.668,28.911,2348.312,0.536
2.281,5.191,4.097,2.536,5.765,3.471,2.259,3.182,1.767,45.028,1.204,3.616,3.974,2.167,2.842,5.352,2.371,4.016,1.86,3.475,3.596,3,2.029,3.448,4.879,3.339,2,237.94,19.551,1070.834,1.877
3.951,1.341,4.641,2.847,7.015,3.45,2.604,1.551,4.603,122.23,2.063,3.374,2.393,1.627,2.209,2.179,4.416,2.993,1.567,4.339,2.306,3,5.66,3.876,3.894,3.152,2,433.385,22.362,3140.746,1.609
3.196,5.88,4.782,2.051,9.875,3.042,2.248,1.102,3.31,46.325,3.903,3.022,1.737,2.63,2.68,5.314,1.334,4.74,2.225,1.196,4.811,3,5.862,3.783,3.681,3.056,2,174.943,18.02,2302.664,0.536
2.391,5.863,3.452,2.897,6.813,3.751,3.435,3.465,3.215,91.095,3.527,4.669,1.241,3.112,2.212,1.979,2.882,4.141,3.691,1.631,2.565,3,3.871,3.694,3.334,3.29,2,540.268,25.444,2550.711,0
2.04,3.46,4.89,4.135,7.867,3.931,3.012,2.546,2.11,83.004,1.744,3.503,2.945,3.369,2.845,2.462,4.458,3.423,1.283,1.779,3.243,3,3.274,3.589,3.532,3.536,2,193.517,18.265,2050.852,1.877
2.206,2.051,3.363,4.781,7.825,2.297,4.345,1.875,2.53,153.359,3.872,4.966,3.177,3.233,2.969,4.082,3.024,2.46,3.775,4.546,2.624,3,4.984,3.001,2.764,3.838,2,204.761,18.399,872.344,0
2.265,2.794,3.897,3.11,8.227,3.942,2.455,3.676,4.111,83.294,1.889,4.493,4.334,2.911,2.563,5.704,4.069,4.819,3.56,4.686,5.624,3,3.322,3.011,2.118,3.661,2,362.765,21.639,1966.646,0
2.423,4.581,3.069,3.484,4.306,2.124,2.941,4.702,4.747,69.053,3.25,3.729,1.49,2.66,2.705,3.568,3.865,3.901,2.526,3.148,3.49,3,5.694,3.378,4.37,3.72,2,165.526,16.987,641.203,0
2.624,3.977,4.668,2.973,7.447,1.136,1.13,1.948,2.728,155.893,2.941,3.219,1.309,2.966,2.824,3.866,4.05,4.059,1.788,1.284,4.361,3,5.125,3.286,3.414,3.548,2,272.631,20.536,5474.981,2.145
3.036,1.657,3.311,2.827,5.098,2.282,4.955,1.561,2.978,107.166,1.284,3.976,4.709,2.347,2.293,5.4,2.939,3.358,1.785,2.01,3.067,3,2.603,3.196,1.244,3.462,2,697.941,27.808,5349.506,2.145
2.063,4.109,3.285,4.305,4.836,1.035,2.597,4.339,1.236,77.562,2.316,4.721,3.842,1.314,2.771,3.962,3.848,2.436,2.049,3.243,3.688,3,3.274,3.877,3.92,3.761,2,147.789,17.006,753.373,1.072
2.297,3.091,3.759,2.392,4.373,1.771,4.722,1.882,1.124,304.719,3.65,3.735,2.343,2.231,2.56,2.516,3.521,3.601,2.222,2.637,4.196,3,5.413,3.944,4.092,3.87,2,1241.866,32.082,6885.524,0
3.629,2.914,4.666,4.033,9.543,2.296,1.842,3.249,3.916,325.755,3.916,3.001,1.781,1.667,2.822,4.617,3.374,3.413,3.756,1.144,3.751,3,1.122,3.73,4.572,3.562,2,1010.355,29.482,14824.538,0
3.814,3.147,4.004,4.203,6.526,3.72,4.045,3.015,3.853,20.998,1.719,4.053,1.683,1.529,2.494,4.555,4.205,3.174,1.702,2.612,5.355,3,1.54,3.001,2.43,3.045,2,207.501,18.403,1316.474,2.413
2.474,2.474,4.15,2.954,6.335,3.714,3.022,3.969,3.177,55.802,1.951,4.612,3.983,3.79,2.703,1.834,4.07,4.19,1.206,1.066,3.638,3,4.741,3.955,3.863,3.425,2,164.436,17.106,1301.234,2.145
3.012,2.945,3.37,3.212,6.88,2.527,1.565,4.663,4.637,118.595,3.975,3.184,4.651,2.543,2.912,4.621,3.203,2.575,3.965,3.033,5.242,3,2.977,3.314,3.068,3.745,2,392.895,22.443,2199.84,0
2.099,1.59,4.03,2.186,5.821,1.148,4.868,5.644,3.343,141.052,2.465,3.153,4.315,2.921,2.544,5.604,4.137,4.128,2.294,3.372,4.572,3,5.329,3.251,4.817,3.765,2,301.5,20.127,526.736,1.072
2.386,1.113,3.5,3.339,4.633,2.382,2.393,3.254,4.85,58.856,1.815,4.57,4.615,1.46,2.958,4.233,2.064,3.774,2.661,3.41,5.914,3,5.488,3.431,1.06,3.566,2,130.51,16.334,2953.076,0.536
2.353,1.645,4.291,3.012,4.383,1.12,4.84,3.953,2.569,41.075,1.015,3.698,4.613,2.582,2.76,1.02,4.192,2.79,3.522,4.447,2.067,3,5.133,3.612,3.66,3.791,2,99.645,14.623,177.376,0.804
3.025,2.25,4.86,3.312,7.338,3.239,1.716,1.437,4.202,128.798,3.085,4.376,2.465,1.403,2.143,3.57,4.381,3.658,2.979,2.282,2.458,3,1.756,3.603,3.935,3.848,2,363.203,21.612,5949.048,1.072
2.804,3.645,3.314,4.953,8.661,2.351,1.053,1.206,4.441,73.74,1.502,3.041,2.748,2.028,2.345,5.347,3.573,3.082,1.491,3.943,2.46,3,4.062,3.453,4.599,3.339,2,125.461,15.488,1485.742,1.34
2.925,4.04,3.248,4.055,3.818,2.186,4.801,1.549,1.84,127.852,2.831,3.499,3.166,3.198,2.975,5.023,4.55,3.575,3.767,4.7,3.466,3,1.64,3.164,3.372,3.999,2,680.775,26.154,1080.767,0
2.97,2.396,3.9,3.682,6.139,1.162,1.911,1.338,1.857,261.556,3.562,3.846,3.612,3.966,2.725,5.19,4.714,2.326,3.258,2.427,3.649,3,5.099,3.214,1.266,3.327,2,491.379,24.676,3369.09,0
2.362,4.35,3.894,4.003,6.912,2.763,2.415,1.785,3.008,26.012,2.403,3.094,4.209,1.186,2.473,3.304,2.983,3.671,2.793,4.987,2.455,3,2.676,3.631,2.907,3.455,2,115.735,15.413,536.222,0
2.714,4.868,4.141,2.129,3.389,2.221,1.041,1.085,1.158,247.815,1.959,3.337,2.399,3.627,2.788,3.047,4.012,2.375,1.781,1.814,3,3,3.215,3.365,3.218,3.291,2,714.145,27.427,11873.463,1.877
2.793,1.726,3.823,3.636,9.278,3.067,1.131,1.511,3.547,366.284,3.765,4.903,2.643,2.271,2.174,4.659,3.669,2.99,2.092,3.997,2.426,3,1.173,3.376,3.985,3.572,2,717.249,26.628,12439.223,0.536
2.207,2.461,3.524,4.12,4.807,2.388,4.413,1.55,1.087,194.829,3.597,3.293,3.966,2.879,2.425,4.31,3.162,4.256,3.237,1.506,4.211,3,3.493,3.133,2.426,3.046,2,833.416,29.328,5856.197,0
2.517,4.854,3.701,2.015,7.932,1.808,2.755,2.985,2.135,153.707,2.897,4.505,2.711,1.986,2.263,5.338,2.302,3.596,3.48,2.211,4.775,3,3.735,3.262,4.094,3.488,2,682.315,27.682,4742.386,0.536
3.493,1.29,4.63,2.092,4.026,2.993,1.601,3.658,3.854,223.381,3.068,4.184,3.482,3.023,2.328,3.401,4.787,2.556,2.681,1.984,4.34,3,2.012,3.869,3.244,3.096,2,811.421,27.536,7958.373,1.072
2.159,4.828,4.424,2.693,8.451,2.803,2.179,1.945,4.432,78.118,2.481,3.565,3.488,2.704,2.213,1.721,2.544,4.671,3.019,1.05,4.291,3,1.086,3.627,1.536,3.022,2,345.54,22.377,9959.581,1.072
2.311,1.356,4.431,2.976,8.606,3.098,4.202,3.26,4.089,304.085,3.56,3.821,2.463,2.624,2.879,1.864,2.656,2.817,1.186,1.605,3.015,3,5.815,3.526,3.226,3.653,2,564.541,25.571,8736.033,1.609
3.214,4.86,3.726,3.216,9.52,2.734,2.809,3.016,2.976,374.171,3.784,3.607,3.853,2.44,2.831,3.435,3.352,2.087,2.294,1.74,2.22,3,5.796,3.293,4.554,3.096,2,354.371,21.977,2650.861,0
2.389,1.404,4.24,3.884,9.671,1.912,3.043,2.66,1.856,181.246,1.854,4.504,2.108,3.585,2.91,4.397,1.504,2.86,1.23,3.937,2.441,3,3.062,3.602,4.7,3.018,2,363.232,22.512,3069.532,3.217
4.323,2.488,3.314,3.062,3.629,3.758,3.865,4.863,2.457,216.659,3.22,4.306,2.342,1.556,2.678,4.669,4.118,4.107,3.604,2.21,5.763,3,2.222,3.794,4.676,3.5,2,1547.763,33.297,7437.672,0
2.306,2.454,4.394,2.684,8.832,2.183,2.746,5.826,2.219,325.709,3.935,3.137,4.387,3.349,2.912,1.503,3.245,4.014,3.865,2.357,5.716,3,2.941,3.732,4.976,3.179,2,889.175,28.77,3358.275,0
3.663,1.33,3.739,4.723,6.094,3.202,3.756,1.229,4.935,23.595,3.269,4.214,2.995,1.312,2.831,1.659,2.102,4.906,3.361,2.567,5.457,3,1.912,3.564,3.413,3.375,2,192.907,18.165,2474.01,0
2.835,1.364,3.32,3.597,5.143,2.544,1.351,1.249,2.7,359.184,2.473,4.495,3.961,3.899,2.944,4.362,4.761,4.772,3.004,3.536,5.988,3,4.001,3.517,3.482,3.61,2,849.982,27.781,9399.922,0
3.479,4.222,4.688,4.092,5.797,3.725,2.45,1.408,3.449,69.273,3.481,3.123,2.009,1.098,2.661,5.599,4.293,2.253,2.017,2.437,2.822,3,4.697,3.459,1.773,3.395,2,251.735,20.116,2118.037,0.536
2.424,3.607,4.557,3.515,8.936,3.157,1.295,2.701,3.509,181.196,2.149,4.574,4.428,3.694,2.827,4.828,4.874,2.625,3.547,2.77,5.536,3,5.914,3.771,1.176,3.257,2,282.787,20.563,2046.238,0
2.31,5.043,4.492,3.622,9.692,2.573,2.783,4.549,3.494,93.425,3.397,3.899,3.823,1.919,2.715,2.73,4.176,4.733,2.047,1.018,4.073,3,5.114,3.315,2.941,3.278,2,206.53,18.606,1460.22,0.536
2.351,5.204,4.02,2.463,9.243,3.638,4.158,1.148,2.256,297.721,1.116,4.966,2.716,3.452,2.224,3.487,4.762,2.257,2.045,3.153,3.188,3,2.011,3.217,2.435,3.75,2,690.672,26.862,6618.471,1.072
2.26,2.4,3.222,3.36,7.609,1.034,4.148,1.75,3.82,348.96,3.21,3.269,4.36,3.527,2.286,4.426,4.826,3.684,1.31,1.195,4.915,3,1.49,3.323,2.502,3.844,2,750.294,27.097,11624.316,1.34
2.185,1.239,4.023,2.149,8.389,3.035,3.009,2.319,2.936,285.859,3.222,4.799,2.048,3.325,2.165,4.451,3.284,4.899,2.676,3.753,3,3,4.779,3.545,4.269,3.942,2,530.249,24.539,6835.8,1.072
2.769,2.501,3.475,3.269,4.059,1.509,4.78,5.899,3.206,74.885,2.028,3.359,4.442,3.444,2.516,1.244,3.619,2.292,3.632,1.919,4.141,3,1.117,3.554,4.894,3.243,2,320.333,21.118,446.941,0
2.439,4.48,4.429,2.457,5.994,2.041,1.565,1.019,3.06,47.741,3.555,3.973,2.057,1.981,2.46,3.769,1.317,4.973,3.207,3.861,5.598,3,1.174,3.89,3.018,3.117,2,381.51,22.68,5481.664,0
4.367,2.161,4.088,2.403,9.612,2.847,3.076,4.074,3.484,94.378,3.303,3.518,3.15,2.347,2.477,4.595,3.437,4.605,1.494,1.717,3.987,3,2.705,3.464,4.791,3.587,2,583.278,24.999,3659.201,1.609
2.008,2.68,4.689,4.86,7.352,3.5,4.09,1.873,3.193,99.867,3.781,4.207,3.513,3.009,2.995,3.192,4.696,3.868,3.219,2.647,5.526,3,4.533,3.882,2.133,3.71,2,227.333,19.086,1753.932,0
2.722,1.264,3.811,2.656,5.5,3.448,1.141,1.291,3.012,262.997,2.749,3.272,4.958,2.089,2.03,3.507,3.486,2.114,1.663,1.312,3.545,3,2.086,3.184,4.582,3.496,2,508.679,24.193,15847.414,1.072
2.641,2.709,3.276,2.108,7.202,3.269,4.561,4.856,4.029,160.998,3.44,4.713,4.112,3.179,2.686,4.545,1.606,3.081,1.412,2.218,3.843,3,5.593,3.232,4.965,3.039,2,346.553,21.808,1394.946,1.609
4.644,2.082,3.094,2.799,4.742,1.701,4.674,3.053,3.455,44.712,2.08,4.094,3.233,1.674,2.001,3.738,3.987,4.08,3.548,1.772,3.617,3,4.391,3.202,4.507,3.301,2,267.445,19.931,917.666,0.536
3.838,2.482,4.354,2.905,6.275,2.847,1.755,2.428,3.981,145.654,2.942,4.648,2.736,2.986,2.984,5.788,2.616,2.608,1.513,1.661,3.943,3,2.655,3.52,4.814,3.042,2,391.3,22.321,5305.656,2.145
2.323,1.4,4.085,3.18,5.959,1.078,4.05,4.177,4.595,286.201,2.412,4.176,2.443,1.593,2.892,1.168,1.756,2.461,3.561,1.348,5.03,3,2.256,3.028,3.201,3.343,2,1021.592,30.388,14524.448,1.072
3.553,1.424,4.625,2.526,7.614,2.86,1.883,5.916,3.107,68.452,3.971,4.678,3.678,2.972,2.645,1.11,4.074,4.525,2.261,1.568,5.099,3,1.831,3.542,4.999,3.348,2,204.769,18.049,1499.766,1.072
2.198,4.633,4.086,2.476,6.93,3.48,3.698,2.83,2.956,45.795,3.264,3.506,3.057,1.568,2.166,2.259,1.4,4.819,3.717,1.397,2.211,3,3.967,3.532,4.443,3.385,2,265.154,20.324,1512.951,0
2.066,5.649,4.488,3.277,4.6,3.108,3.682,1.374,1.555,259.818,3.748,3.553,2.411,2.033,2.625,3.065,4.919,3.04,2.653,3.476,3.535,3,4.301,3.233,2.46,3.121,2,903.037,29.263,3516.6,0.536
2.492,1.786,3.818,3.553,4.447,2.652,1.94,1.087,3.945,323.745,2.568,4.09,3.727,1.264,2.489,4.54,4.316,4.229,1.416,3.769,2.73,3,5.897,3.795,1.894,3.258,2,340.008,21.322,10041.534,1.609
2.441,5.42,4.377,4.691,4.151,2.761,4.497,3.685,1.911,68.907,3.109,4.878,1.984,2.996,2.982,5.932,4.817,2.416,3.185,3.596,5.496,3,2.85,3.851,4.825,3.009,2,183.264,17.368,250.659,0
3.247,3.95,4.305,2.157,8.758,2.566,1.617,3.356,3.849,59.123,1.603,4.341,3.767,3.333,2.234,2.808,4.004,3.519,1.428,3.668,2.507,3,1.613,3.555,4.591,3.062,2,153.985,16.49,1039.668,2.145
3.497,2.405,3.142,3.692,8.035,3.43,1.851,1.871,3.125,15.795,3.269,4.016,3.456,3.425,2.749,3.057,1.505,2.236,3.995,3.754,4.95,3,3.061,3.46,2.523,3.463,2,81.548,14.22,868.306,0
4.663,2.334,3.033,2.397,7.922,3.032,1.736,3.427,3.262,374.935,3.688,3.787,4.062,2.39,2.857,4.991,2.497,3.374,2.748,2.447,2.146,3,5.824,3.375,4.406,3.208,2,791.298,27.678,5782.973,0
2.331,1.716,4.324,2.975,8.078,2.004,3.223,5.217,4.558,111.732,1.721,3.112,4.909,2.264,2.639,2.559,2.788,4.243,3.837,1.835,5.889,3,3.698,3.62,2.796,3.316,2,588.593,25.831,3129.346,0.268
2.107,3.969,4.162,3.651,7.862,2.182,2.268,1.612,1.982,382.427,3.382,4.449,3.673,3.347,2.902,5.522,3.278,3.906,3.287,2.213,2.234,3,2.514,3.986,1.333,3.455,2,759.839,28.622,9624.879,0.268
2.451,1.044,3.991,4.728,9.649,1.401,4.916,1.892,1.846,60.51,2.149,3.235,2.38,3.851,2.336,1.696,4.474,3.19,1.831,2.316,5.35,3,2.676,3.043,4.291,3.917,2,198.215,18.483,1196.975,1.072
3.235,4.615,3.948,2.929,3.078,2.927,1.967,3.894,2.486,172.263,1.738,4.712,1.55,3.949,2.825,5.012,4.626,2.818,2.515,2.097,2.044,3,2.957,3.181,2.552,3.234,2,433.639,23.501,2776.352,0.536
3.078,1.433,4.097,4.006,8.673,2.155,3.546,1.958,4.531,141.937,3.397,3.487,2.155,3.753,2.896,4.326,2.137,2.926,2.334,4.193,2.818,3,3.798,3.48,4.79,3.37,2,196.893,17.736,1766.091,0.536
2.276,2.797,3.401,3.079,9.246,1.504,1.955,1.381,4.288,371.359,2.698,4.309,3.02,2.911,2.122,4.283,3.626,4.137,2.793,1.031,2.288,3,4.876,3.549,4.062,3.822,2,486.204,24.042,9921.758,1.072
3.424,1.421,3.878,2.025,4.223,3.408,3.948,5.217,4.395,66.821,2.282,3.023,4.605,3.483,2.249,3.558,4.278,4.082,3.267,2.933,2.083,3,5.421,3.509,4.073,3.304,2,223.86,18.606,438.338,0
2.388,5.495,3.935,3.915,7.699,1.427,3.734,2.029,2.176,36.561,2.434,3.168,1.958,3.459,2.042,5.702,4.632,2.589,2.695,2.054,5.563,3,2.198,3.844,3.444,3.551,2,183.283,17.869,675.145,0
2.056,5.873,3.086,3.884,6.683,3.287,1.61,5.732,4.079,12.047,3.716,3.213,3.752,1.779,2.918,3.636,3.303,3.353,1.137,2.817,3.57,3,3.698,3.903,1.655,3.821,2,46.746,11.876,264.449,1.072
2.543,3.643,3.846,3.552,4.651,1.045,2.079,5.835,3.586,46.032,2.218,3.971,3.746,3.558,2.908,4.159,3.768,4.91,2.676,3.367,2.325,3,4.665,3.871,4.751,3.013,2,82.946,13.709,140.237,0
2.152,2.391,4.664,2.839,6.357,1.739,3.321,2.316,3.29,331.733,3.549,3.836,4.303,1.472,2.607,1.654,4.708,3.353,1.18,4.218,4.324,3,2.077,3.404,1.504,3.057,2,714.728,26.507,10668.394,2.949
2.429,1.463,4.974,4.146,6.071,3.831,2.523,2.18,2.478,286.534,3.309,3.274,2.78,3.399,2.606,3.698,4.458,3,3.435,1.531,5.194,3,2.424,3.945,2.975,3.123,2,1452.487,34.376,10968.341,0
3.989,1.575,3.758,3.112,8.589,3.378,2.218,3.113,2.825,83.842,1.122,4.981,4.31,1.959,2.446,4.454,3.607,4.925,2.003,2.44,5.617,3,3.274,3.09,4.019,3.38,2,377.457,22.192,4514.451,0.536
