$Data,$aa,$acap,$aexp,$b,$cplx,$docu,$etat,$flex,$kloc,$ltex,$pcap,$pcon,$plex,$pmat,$pr,$prec,$pvol,$rely,$resl,$ruse,$sced,$site,$stor,$team,$time,$tool,<effort,<months,<defects,<risks
2.375,4.731,3.324,2.208,3.456,2.038,3.165,3.54,4.166,157.59,3.606,4.497,4.335,2.274,2.398,5.779,1.258,4.103,2.455,4.023,4.645,3,4.785,3.765,1.564,3.192,2,530.132,25.474,3642.651,1.072
2.134,4.519,4.344,2.94,6.124,3.563,4.795,2.616,1.729,55.64,3.059,4.984,1.993,2.242,2.224,3.246,2.419,4.37,2.705,1.148,4.989,3,5.267,3.921,2.902,3.243,2,414.611,23.705,2408.816,1.072
2.335,4.709,3.399,2.677,4.275,2.534,3.285,2.239,2.908,213.48,1.865,4.608,1.638,3.794,2.813,4.039,1.456,2.82,3.205,1.759,2.56,3,1.599,3.184,3.35,3.973,2,1141.447,32.202,11675.872,0
2.417,4.696,3.151,2.528,4.588,3.596,2.737,4.615,2.23,214.256,1.282,3.34,4.341,2.004,2.719,3.885,1.303,3.551,1.609,1.589,3.662,3,4.676,3.944,3.444,3.995,2,1159.311,32.655,9175.008,1.34
3.03,3.243,3.111,2.647,4.387,3.383,3.55,5.563,1.283,333.658,3.757,4.912,2.178,2.503,2.782,2.029,4.396,2.165,3.481,1.709,4.977,3,5.302,3.884,4.173,3.673,2,1759.713,36.394,4076.52,0
3.226,3.949,3.33,2.689,5.959,3.382,4.184,4.214,3.7,42.852,2.545,3.558,4.139,3.388,2.329,2.947,4.567,4.275,1.048,3.982,4.84,3,1.125,3.424,3.475,3.566,2,373.119,21.675,1013.279,1.072
2.439,2.263,4.429,3.766,8.779,3.984,4.27,5.389,3.261,43.754,1.456,4.743,3.985,3.383,2.885,2.912,3.803,4.855,3.08,2.564,4.254,3,3.001,3.434,3.656,3.174,2,195.106,18.07,660.014,0
3.965,3.485,3.919,2.457,8.375,3.876,4.994,1.646,2.156,134.177,1.053,3.745,4.341,3.161,2.244,1.67,1.595,4.828,2.781,1.735,5.251,3,3.302,3.238,4.751,3.343,2,1552.071,35.871,6830.152,0.268
2.687,1.049,3.092,3.853,3.778,2.923,2.425,4.729,1.709,336.032,2.05,3.474,1.4,1.281,2.378,5.301,3.023,2.785,2.882,1.378,5.78,3,5.389,3.793,4.208,3.653,2,1418.019,34.213,14564.557,0
2.94,3.472,3.261,4.329,8.04,3.368,4.673,3.893,4.395,130.094,3.111,4.922,1.869,1.404,2.192,3.37,1.525,3.662,1.62,1.015,5.226,3,3.342,3.752,1.374,3.781,2,634.042,27.308,13968.644,1.609
2.19,3.989,3.181,2.174,6.802,3.193,4.98,2.032,3.103,104.375,2.528,4.433,2.832,3.819,2.332,3.783,2.446,2.267,1.472,2.053,5.687,3,5.188,3.336,1.657,3.446,2,445.953,24.737,4148.335,2.145
2.183,1.849,4.457,2.44,5.499,3.375,4.435,3.232,4.066,239.238,1.011,4.549,2.242,2.632,2.797,4.088,1.975,3.346,3.126,4.568,4.321,3,5.852,3.223,4.48,3.263,2,639.633,25.45,3520.354,0
2.255,2.507,3.757,3.273,3.75,2.631,3.856,2.867,4.44,278.893,2.646,3.754,2.777,3.855,2.699,5.202,1.82,4.851,1.907,3.902,2.787,3,3.392,3.43,3.284,3.4,2,664.58,26.181,6538.121,1.072
2.747,3.402,4.26,2.634,8.174,3.889,1.948,5.312,2.626,47.016,2.567,3.167,1.895,2.56,2.188,5.131,2.556,4.601,2.843,1.511,3.869,3,4.187,3.347,4.678,3.03,2,264.443,20.32,1513.834,0.536
2.744,3.392,3.365,4.368,5.093,3.021,3.15,5.832,3.366,134.577,1.057,3.951,3.501,1.107,2.226,4.88,3.25,2.466,3.563,1.407,5.836,3,5.101,3.495,1.907,3.78,2,562.677,25.869,3233.87,0.268
4.8,1.727,3.282,2.257,3.911,2.653,4.649,5.981,1.786,36.405,2.178,4.677,3.462,1.13,2.591,5.493,2.579,3.404,2.065,3.274,2.071,3,4.03,3.292,4.123,3.287,2,174.034,17.667,374.475,0.536
2.965,5.321,3.263,3.44,5.772,3.937,2.494,4.467,3.131,125.565,3.974,3.233,3.799,3.785,2.206,1.901,4.114,3.694,1.522,1.328,4.675,3,3.054,3.634,4.39,3.078,2,446.203,23.666,2456.786,1.072
2.46,1.795,3.546,2.888,3.759,1.851,4.322,2.005,1.319,171.736,3.031,3.925,3.297,2.114,2.383,4.322,1.524,4.863,2.202,4.663,4.491,3,2.222,3.016,4.312,3.013,2,782.093,27.776,5075.028,0
4.185,2.277,3.356,2.257,5.971,2.931,3.639,1.972,1.886,31.872,1.355,4.44,3.778,3.116,2.366,5.763,1.766,3.094,2.89,1.686,2.637,3,2.814,3.409,3.037,3.314,2,185.981,18.642,1780.905,0.536
2.421,4.965,4.1,2.035,3.265,3.045,2.841,5.321,2.898,135.266,1.774,4.798,4.08,3.258,2.999,2.529,4.294,3.146,3.352,1.455,3.382,3,2.101,3.662,1.45,3.351,2,411.731,23.548,2502.593,0.804
2.542,4.959,3.033,2.303,4.362,3.554,3.879,1.664,4.405,167.744,2.651,4.56,3.105,3.391,2.336,1.564,4.59,3.683,1.017,2.416,5.073,3,4.771,3.726,1.774,3.431,2,664.644,26.779,8037.35,2.145
3.295,1.315,4.093,4.818,8.349,3.246,4.881,5.772,2.574,129.734,3.864,4.918,1.376,1.307,2.877,1.151,1.508,3.938,3.373,2.862,5.164,3,2.513,3.371,4.337,3.733,2,675.984,27.321,4046.127,0
2.956,3.842,3.631,2.732,5.234,2.949,4.949,3.948,4.585,100.812,1.013,4.271,3.599,2.06,2.693,3.801,2.28,4.798,2.028,1.395,5.155,3,3.783,3.223,3.487,3.571,2,696.35,27.038,4592.714,0.536
2.439,4.786,3.492,3.417,3.706,3.493,2.151,4.911,1.239,77.653,1.515,4.312,1.973,1.113,2.342,4.274,3.696,4.119,2.758,3.699,4.868,3,2.64,3.515,4.9,3.755,2,587.04,25.032,2101.24,0.536
2.552,1.815,3.494,3.807,7.806,2.511,4.38,3.802,2.158,319.931,1.795,3.901,3.93,2.172,2.202,5.986,1.781,4.599,3.965,2.892,3.289,3,1.561,3.817,3.793,3.104,2,2326.116,39.207,7915.344,0.268
2.73,4.245,3.672,3.625,4.567,1.08,4.61,5.687,3.688,34.751,3.458,3.934,1.845,2.879,2.257,4.061,3.648,4.318,1.265,2.814,4.654,3,3.881,3.816,4.006,3.831,2,112.548,15.168,365.065,1.072
2.332,3.943,3.519,4.466,5.204,2.372,2.522,5.743,4.471,138.939,3.647,4.056,2.989,1.858,2.358,3.12,3.322,4.01,2.453,3.393,3.818,3,2.378,3.599,2.151,3.713,2,398.626,22.781,3062.352,0.536
2.98,2.486,3.541,3.858,4.895,3.801,2.666,5.623,3.965,198.331,3.117,4.028,3.923,2.543,2.638,5.637,3.494,4.122,3.557,1.207,4.653,3,2.966,3.463,1.487,3.385,2,1048.334,31.178,6405.762,0.268
2.907,2.883,3.157,2.443,5.262,3.081,3.93,1.446,3.319,15.042,1.204,3.988,3.558,1.676,2.978,2.381,2.335,4.744,3.392,1.29,5.298,3,2.5,3.017,3.283,3.344,2,142.238,16.756,1854.138,0.268
2.324,3.81,3.204,2.06,6.789,3.787,4.51,5.173,1.183,189.874,1.816,4.354,3.583,3.816,2.656,4.181,4.446,3.915,1.615,4.987,2.596,3,1.438,3.171,4.69,3.204,2,631.395,25.368,1038.236,1.609
2.641,2.709,3.276,2.108,7.202,3.269,4.561,4.856,4.029,160.998,3.44,4.713,4.112,3.179,2.686,4.545,1.606,3.081,1.412,2.218,3.843,3,5.593,3.232,4.965,3.039,2,346.553,21.808,1394.946,1.609
2.855,2.604,3.197,3.103,9.726,3.401,3.459,3.328,4.032,132.835,2.254,4.963,4.823,3.417,2.001,5.741,1.237,3.021,1.186,2.909,4.281,3,5.586,3.379,2.481,3.081,2,233.913,19.612,2792.379,1.609
2.474,2.474,4.15,2.954,6.335,3.714,3.022,3.969,3.177,55.802,1.951,4.612,3.983,3.79,2.703,1.834,4.07,4.19,1.206,1.066,3.638,3,4.741,3.955,3.863,3.425,2,164.436,17.106,1301.234,2.145
2.007,3.434,3.205,2.99,6.438,3.565,4.354,2.017,1.102,16.7,2.42,4.029,2.482,1.887,2.115,4.68,3.248,4.591,1.631,4.251,3.079,3,5.711,3.729,1.995,3.747,2,93.634,14.706,544.049,2.145
2.355,2.311,3.771,2.717,7.213,2.87,1.047,4.619,2.759,49.093,1.726,3.686,1.035,3.042,2.206,5.991,2.63,2.684,1.366,2.052,3.516,3,4.638,3.381,1.807,3.149,2,185.251,18.611,2980.038,1.877
2.621,2.295,3.401,3.296,7.649,3.809,1.708,3.096,3.511,159.672,3.398,3.204,3.135,3.954,2.33,4.677,1.574,2.895,1.088,2.165,5.528,3,3.838,3.365,2.155,3.4,2,455.144,24.41,14500.94,1.072
3.007,3.629,3.661,3.132,5.039,3.609,1.643,5.286,1.676,184.649,3.208,3.35,1.928,2.917,2.72,4.808,2.157,4.888,2.617,1.369,4.534,3,2.375,3.207,4.309,3.304,2,1165.12,31.971,10218.839,0
2.268,1.326,3.56,2.951,6.308,3.049,4.803,3.005,4.077,22.237,2.971,4.376,4.677,2.599,2.427,5.923,3.207,3.474,2.713,4.826,3.94,3,1.21,3.178,2.394,3.678,2,110.222,15.015,379.065,0.804
2.971,4.926,3.021,2.545,5.205,2.933,4.154,3.09,1.731,267.744,2.03,3.702,2.032,2.339,2.183,4.197,2.23,2.102,3.021,1.988,5.608,3,1.703,3.32,4.724,3.431,2,3295.727,44.622,12707.763,0
2.414,4.58,3.575,3.021,6.615,3.447,2.779,4.489,4.049,35.509,1.735,3.289,2.561,1.836,2.24,3.558,4.901,4.053,2.816,2.163,4.578,3,4.548,3.846,3.953,3.405,2,192.632,17.852,783.818,0.268
2.562,1.806,3.631,2.135,5.169,2.122,3.817,1.98,1.104,382.915,2.779,4.719,1.617,2.448,2.143,5.929,1.271,4.538,2.391,1.856,4.983,3,1.894,3.66,4.169,3.344,2,3790.544,47.145,38590.917,0.536
2.821,2.156,4.57,2.696,4.137,3.337,1.899,3.707,2.359,107.221,3.013,4.582,2.768,3.433,2.293,4.217,3.561,3.671,2.776,1.424,4.636,3,3.627,3.551,1.647,3.788,2,391.276,23.265,6479.233,1.609
2.109,3.578,3.671,2.91,6.253,3.224,3.645,3.191,1.118,380.918,1.438,4.419,3.546,1.112,2.257,2.581,1.613,2.765,3.784,3.039,4.083,3,3.048,3.622,3.206,3.874,2,2777.552,42.855,18793.354,0
3.261,5.621,3.268,4.406,8.057,3.288,4.341,3.835,1.845,21.95,3.387,3.365,2.69,3.171,2.576,1.553,1.884,2.949,2.737,1.06,3.428,3,4.595,3.818,2.672,3.928,2,104.693,15.851,596.044,0
3.399,4.393,3.671,2.7,9.62,3.8,3.726,2.902,1.243,98.593,3.067,4.424,4.959,2.428,2.218,1.248,1.888,4.944,2.158,2.083,3.88,3,1.621,3.836,3.46,3.227,2,533.305,25.958,5436.98,0.536
3.186,3.025,3.529,2.769,8.545,3.433,3.811,5.433,4.998,192.475,2.606,4.15,2.804,3.53,2.347,5.265,3.707,3.243,2.769,3.083,3.611,3,5.329,3.512,3.137,3.882,2,449.742,23.082,2239.508,0.536
2.06,3.03,3.516,3.196,6.26,2.431,3.039,5.458,3.64,282.896,2.452,4.838,2.822,2.363,2.679,2.622,2.273,3.187,1.792,3.831,3.835,3,1.482,3.406,3.482,3.423,2,870.641,28.717,7233.545,1.609
2.423,4.581,3.069,3.484,4.306,2.124,2.941,4.702,4.747,69.053,3.25,3.729,1.49,2.66,2.705,3.568,3.865,3.901,2.526,3.148,3.49,3,5.694,3.378,4.37,3.72,2,165.526,16.987,641.203,0
4.173,1.07,3.712,2.292,4.157,3.1,3.883,1.855,4.254,72.242,2.564,4.707,2.832,3.417,2.934,5.031,1.467,4.611,1.505,3.96,4.251,3,4.149,3.753,4.353,3.616,2,284.991,20.138,3168.337,1.609
4.363,5.036,3.089,3.601,5.673,3.828,4.048,2.529,1.069,31.238,1.248,4.636,1.854,1.404,2.59,5.308,1.151,4.397,3.795,1.153,3.498,3,3.393,3.879,4.495,3.52,2,300.996,21.541,2009.985,0
2.331,1.716,4.324,2.975,8.078,2.004,3.223,5.217,4.558,111.732,1.721,3.112,4.909,2.264,2.639,2.559,2.788,4.243,3.837,1.835,5.889,3,3.698,3.62,2.796,3.316,2,588.593,25.831,3129.346,0.268
2.393,1.568,4.236,2.335,9.232,3.845,4.392,4.905,2.064,120.76,2.91,3.411,1.474,3.784,2.254,5.33,2.84,2.911,1.57,3.677,2.76,3,5.656,3.003,2.763,3.343,2,255.038,19.954,1607.621,1.609
2.173,1.356,4.66,3.155,5.749,3.794,3.429,2.825,3.795,149.969,1.235,3.1,1.807,1.99,2.297,4.573,2.729,2.182,3.611,2.697,5.364,3,1.018,3.405,4.955,3.625,2,1182.864,31.686,8362.332,0.268
2.832,1.435,3.783,3.394,8.7,1.788,4.456,5.071,1.183,28.13,3.23,4.556,3.478,3.09,2.175,4.221,2.352,2.973,2.239,4.683,4.199,3,3.642,3.156,3.414,3.59,2,96.558,14.817,275.653,1.072
3.849,1.326,4.669,2.076,4.599,2.683,3.765,2.802,1.014,81.303,2.944,3.51,4.541,2.11,2.426,2.714,1.483,3.791,3.683,1.539,4.994,3,4.376,3.44,1.357,3.494,2,597.893,27.354,6399.948,0.536
3.281,1.011,3.924,3.091,6.211,3.166,4.638,3.266,3.051,210.667,3.813,3.709,1.086,3.69,2.675,5.495,2.737,3.012,3.91,1.943,3.492,3,2.106,3.625,4.68,3.916,2,961.651,29.152,5293.594,0
2.024,5.543,3.633,3.731,7.53,3.071,2.819,5.844,4.488,198.436,2.286,3.733,1.087,1.447,2.086,4.61,1.337,2.13,1.732,3.387,2.853,3,4.231,3.489,2.794,3.134,2,519.523,24.65,3834.296,1.072
2.651,2.244,3.517,4.089,4.425,2.339,4.556,4.019,1.037,73.896,3.383,3.71,2.79,3.319,2.917,5.629,2.556,4.263,2.293,4.686,2.552,3,4.155,3.803,2.728,3.334,2,217.54,19.056,706.998,0
2.101,1.043,4.32,3.125,9.107,3.004,3.577,3.281,1.495,123.995,3.254,4.22,2.828,3.472,2.398,2.963,3.75,4.85,3.059,3.884,5.661,3,1.413,3.486,4.508,3.538,2,519.544,24.09,3629.734,0
2.228,3.805,3.923,2.484,3.17,2.139,4.262,2.499,2.645,318.621,2.237,4.79,3.263,3.895,2.794,3.817,2.12,4.098,3.127,2.104,2.437,3,1.096,3.297,1.124,3.846,2,1288.493,34.219,13008.292,1.072
2.181,5.738,4.293,2.006,5.735,3.763,2.267,1.569,1.653,12.219,1.479,3.828,1.425,3.776,2.691,3.439,2.338,3.577,2.917,2.17,4.289,3,3.893,3.724,2.821,3.219,2,85.788,14.594,844.936,0.804
2.975,2.018,4.248,2.053,6.388,3.342,4.901,3.783,2.914,59.541,1.803,3.556,3.873,3.607,2.575,4.897,1.708,3.799,1.129,1.265,4.832,3,5.864,3.297,1.044,3.715,2,170.705,18.221,2868.113,2.413
3.15,3.701,4.033,3.127,6.012,3.771,1.832,5.09,4.686,40.165,3.464,4.841,2.577,3.612,2.775,4.592,2.504,3.074,2.035,3.857,5.336,3,2.501,3.577,3.396,3.112,2,113.966,15.193,1096.892,1.072
2.472,3.631,4.136,3.408,6.021,1.853,2.448,5.92,1.392,24.417,2.305,3.177,4.405,1.537,2.121,2.739,2.483,3.588,2.255,1.245,5.221,3,5.95,3.61,1.303,3.111,2,55.225,12.855,584.439,1.072
3.062,1.759,3.853,2.161,4.459,2.772,3.518,2.541,3.982,258.544,3.713,4.438,2.044,3.298,2.037,5,3.531,2.979,2.586,3.666,4.578,3,3.375,3.17,4.128,3.745,2,1251.746,31.381,6730.98,0.536
3.358,1.72,3.78,2.89,7.719,2.378,4.821,3.08,3.913,80.586,1.441,4.493,1.526,3.936,2.38,3.805,2.403,2.009,1.351,3.96,2.654,3,5.384,3.269,4.687,3.577,2,189.086,17.647,733.685,1.609
3.03,1.487,3.128,3.833,4.697,1.468,4.254,3.534,3.161,62.865,1.748,3.561,4.868,3.701,2.54,5.68,1.663,2.512,1.282,2.005,5.015,3,4.179,3.705,4.644,3.791,2,192.364,18.452,819.242,1.34
4.163,2.106,4.183,2.891,4.674,3.434,2.876,3.735,1.204,18.598,1.927,4.498,2.395,2.372,2.198,4.035,3.318,4.644,2.174,2.794,5.176,3,4.351,3.101,3.435,3.577,2,115.131,15.946,1087.527,1.072
2.923,5.121,3.206,2.561,6.356,3.146,4.173,1.673,2.012,84.276,3.713,4.479,1.464,1.086,2.448,1.368,1.153,2.949,3.47,2.161,5.763,3,3.726,3.169,4.02,3.704,2,806.352,29.536,6497.306,0
4.13,3.594,3.606,3.003,6.373,3.134,2.784,3.568,3.765,15.754,2.674,3.891,4.781,3.718,2.773,3.44,2.246,4.696,2.2,3.101,4.898,3,3.041,3.597,3.982,3.183,2,80.401,13.847,442.305,0
2.212,2.413,4.834,2.719,3.954,3.667,4.459,4.713,1.596,367.023,2.392,3.043,1.207,3.464,2.588,4.766,3.456,2.613,3.122,3.376,3.964,3,3.659,3.634,1.499,3.965,2,1789.133,36.803,9673.79,0.536
3.067,3.383,4.022,2.636,3.182,3.345,2.62,3.764,4.368,26.78,1.045,3.134,2.556,1.726,2.332,3.642,4.724,3.087,2.261,1.136,4.083,3,2.533,3.647,1.238,3.726,2,161.343,17.422,2469.865,1.609
2.334,4.829,3.541,4.943,3.146,3.684,1.238,3.434,3.973,110.102,3.051,3.305,1.097,1.661,2.209,4.952,2.681,4.463,1.786,3.945,5.828,3,1.397,3.728,3.968,3.043,2,434.128,23.035,7463.392,1.072
2.315,4.414,3.749,4.624,3.078,3.432,3.414,1.908,4.022,109.192,2.162,3.1,1.359,1.316,2.013,1.47,3.794,3.514,1.005,2.683,4.698,3,2.316,3.495,1.048,3.669,2,526.365,25.026,14712.233,1.34
2.118,2.453,4.418,3.571,3.088,2.827,4.594,5.507,2.1,242.41,1.045,4.583,3.893,1.737,2.4,2.322,4.203,2.273,1.765,3.215,3.644,3,1.261,3.857,3.432,3.642,2,985.734,30.006,3170.058,2.145
2.106,4.493,3.496,2.606,3.851,2.814,4.626,2.815,4.166,160.098,2.82,3.23,4.238,2.802,2.27,4.604,3.364,2.383,1.14,4.883,4.699,3,3.235,3.999,2.063,3.193,2,474.679,23.595,2703.718,1.072
3.906,2.926,3.309,3.13,4.102,2.126,3.553,5.058,3.696,67.802,2.19,3.799,3.604,1.906,2.367,4.699,2.438,3.008,1.38,1.22,2.858,3,4.598,3.377,2.675,3.163,2,224.785,19.545,1882.716,1.072
3.746,1.187,3.556,2.292,8.665,2.53,4.221,4.653,3.018,183.752,3.407,4.442,4.862,3.291,2.216,4.399,1.724,2.059,1.844,3.972,3.994,3,2.019,3.455,1.607,3.023,2,614.428,26.479,4103.065,2.413
2.992,1.211,3.539,4.541,4.016,3.996,2.386,5.523,1.034,186.103,2.894,3.565,1.654,1.09,2.003,4.828,4.236,3.48,1.572,2.84,4.308,3,1.424,3.028,2.403,3.682,2,1280.062,33.354,10625.276,1.34
2.452,4.427,4.763,2.177,5.154,3.031,4.582,3.179,2.719,90.709,3.372,4.484,2.814,2.586,2.08,1.651,3.667,3.642,2.076,3.1,2.858,3,4.738,3.727,4.579,3.507,2,218.582,18.934,989.824,1.072
2.071,4.652,4.036,3.557,5.34,3.262,4.335,4.109,3.055,175.838,1.832,4.367,4.99,3.656,2.617,1.285,4.099,2.343,2.733,1.738,5.569,3,2.895,3.733,1.971,3.056,2,496.734,24.639,2579.173,1.34
4.323,2.488,3.314,3.062,3.629,3.758,3.865,4.863,2.457,216.659,3.22,4.306,2.342,1.556,2.678,4.669,4.118,4.107,3.604,2.21,5.763,3,2.222,3.794,4.676,3.5,2,1547.763,33.297,7437.672,0
2.386,1.113,3.5,3.339,4.633,2.382,2.393,3.254,4.85,58.856,1.815,4.57,4.615,1.46,2.958,4.233,2.064,3.774,2.661,3.41,5.914,3,5.488,3.431,1.06,3.566,2,130.51,16.334,2953.076,0.536
3.584,2.566,4.64,2.273,8.176,3.966,2.752,5.608,4.977,140.72,2.876,3.08,4.71,2.618,2.49,2.91,2.473,4.278,2.355,2.005,2.495,3,1.31,3.54,4.515,3.269,2,415.547,22.168,2968.055,0.536
2.199,3.397,4.474,2.897,8.432,2.542,1.581,5.621,2.671,158.428,1.93,4.012,4.658,3.296,2.228,5.652,1.56,4.336,2.516,2.829,5.262,3,1.593,3.674,3.308,3.113,2,325.57,21.655,4222.182,1.072
2.096,2.808,4.533,2.017,7.412,3.962,4.841,4.874,1.562,32.619,1.338,3.122,4.846,2.708,2.645,1.191,4.118,2.882,1.805,3.72,2.483,3,2.489,3.59,4.575,3.839,2,162.888,17.138,282.862,1.877
2.799,3.54,4.346,2.002,8.965,3.651,3.126,4.128,3.798,21.299,1.686,4.682,2.984,1.522,2.053,5.882,3.63,3.273,3.866,4.68,4.367,3,1.858,3.955,4.501,3.618,2,202.155,17.794,408.788,0
3.023,1.525,3.451,3.018,9.701,3.791,4.907,4.033,3.053,382.703,1.2,3.746,3.808,2.174,2.191,4.443,1.933,2.794,2.416,3.675,3.243,3,1.746,3.189,4.948,3.311,2,1431.86,32.907,7423.11,0.268
2.568,3.716,3.38,2.151,4.199,1.968,4.298,4.805,4.475,160.758,2.439,3.404,2.282,3.171,2.794,4.732,3.414,3.491,1.079,2.586,5.873,3,3.922,3.555,3.701,3.175,2,680.842,26.068,3818.864,1.072
2.837,1.047,3.871,2.749,8.463,2.406,4.72,4.573,4.848,142.892,1.841,3.309,2.538,3.348,2.475,3.754,4.773,3.022,2.741,1.976,4.304,3,5.731,3.676,4.871,3.585,2,288.662,19.8,1161.403,0.268
2.049,1.809,3.039,2.239,5.786,2.568,3.999,5.566,1.053,38.987,3.898,3.86,4.121,2.207,2.851,4.627,4.153,2.039,1.876,2.212,4.212,3,1.024,3.982,1.828,3.318,2,227.096,19.638,891.696,2.145
3.233,2.768,3.675,3.149,5.275,3.516,3.832,5.928,2.965,55.894,2.913,4.522,3.29,1.289,2.894,4.472,1.397,4.139,1.818,1.441,3.37,3,5.112,3.452,4.174,3.754,2,199.848,18.882,1236.014,1.609
2.7,1.727,4.266,3.204,8.474,2.915,2.879,5.326,4.561,147.566,1.509,3.647,1.887,1.404,2.165,5.281,2.267,2.412,3.588,4.74,5.382,3,3.979,3.025,3.944,3.037,2,569.875,24.67,2817.361,0.268
2.32,5.47,3.035,3.04,5.25,3.9,1.029,4.223,3.351,94.105,3.969,4.666,2.69,1.646,2.989,2.936,2.31,3.337,3.666,1.482,5.566,3,3.192,3.14,1.148,3.68,2,600.571,26.219,8228.432,0
2.334,1.108,4.37,2.507,9.913,2.906,4.953,5.885,4.948,202.602,1.103,4.125,4.082,3.398,2.503,5.832,3.111,3.311,2.584,1.274,2.018,3,2.987,3.525,3.423,3.867,2,679.491,26.928,1778.58,1.072
2.067,2.98,3.399,3.912,7.286,3.893,3.624,3.678,3.244,302.903,2.678,4.971,3.388,3.803,2.812,1.591,4.073,2.246,2.66,1.731,5.317,3,1.083,3.565,3.95,3.48,2,971.145,29.527,7232.087,0.536
2.055,5.166,3.745,2.247,8.04,3.83,4.796,3.557,3.435,370.924,1.883,4.17,3.431,1.784,2.138,1.23,3.601,4.19,3.354,2.422,2.522,3,4.389,3.018,4.053,3.556,2,1865.557,35.873,5667.347,0
3.624,5.035,3.011,3.957,4.389,2.715,4.948,5.494,4.292,291.82,1.249,4.272,1.95,2.191,2.909,4.598,1.625,2.655,3.529,1.278,2.642,3,4.043,3.07,4.66,3.197,2,1570.458,34.983,2704.312,0
2.768,2.617,3.772,3.563,3.693,3.037,3.64,1.96,2.148,95.178,2.1,3.595,3.229,1.659,2.202,4.096,1.326,2.048,1.64,1.993,4.538,3,3.417,3.26,2.248,3.336,2,391.493,23.914,9084.287,1.072
2.997,1.434,4.197,3.919,7.003,3.663,4.185,4.249,2.889,68.043,3.833,3.969,2.52,3.917,2.859,3.676,2.419,3.339,1.228,1.963,3.077,3,5.235,3.941,2.751,3.407,2,146.384,16.867,1436.731,1.609
2.493,4.847,3.029,2.182,6.726,1.085,2.272,1.614,3.822,262.805,3.187,4.943,3.68,3.43,2.047,2.272,2.792,4.685,2.152,2.214,3.359,3,2.65,3.875,4.209,3.702,2,501.806,24.296,9080.786,1.072
2.009,1.273,4.124,2.407,6.021,2.991,4.814,3.943,2.939,280.038,3.301,3.419,1.547,1.591,2.901,2.42,1.258,4.424,1.66,1.627,5.446,3,3.392,3.281,3.339,3.655,2,2148.725,39.403,30015.952,1.609
2.077,4.8,4.09,3.395,6.557,3.508,2.397,3.709,4.819,131.957,2.459,3.611,1.27,2.32,2.682,2.864,1.943,4.302,1.699,3.218,4.985,3,3.833,3.966,3.459,3.019,2,675.086,26.405,8304.832,1.609
2.438,5.765,3.153,4.016,4.527,3.814,2.247,5.153,2.088,219.693,3.232,3.34,1.09,1.079,2.795,4.123,1.834,3.541,2.652,2.123,5.94,3,1.428,3.862,4.852,3.029,2,1559.283,35.141,12380.901,0
2.445,2.959,4.308,2.931,8.101,3.325,3.186,1.05,2.051,118.932,1.84,4.329,1.711,2.869,2.097,3.793,1.116,3.688,2.956,2.192,5.272,3,5.923,3.287,3.896,3.147,2,539.447,26.009,6091.545,1.072
2.426,2.896,4.342,2.707,5.254,3.515,3.135,3.697,3.036,68.927,3.086,3.733,2.13,2.331,2.582,4.987,2.36,3.446,2.901,1.236,3.893,3,1.398,3.279,2.66,3.38,2,564.942,26.549,5465.671,0.804
2.488,2.395,3.927,3.375,7.893,1.625,3.064,4.67,2.92,73.84,3.364,4.369,4.977,1.907,2.149,5.472,1.557,3.374,3.506,1.662,5.992,3,4.153,3.745,1.088,3.066,2,264.446,20.907,2009.995,0.536
2.315,2.095,3.051,2.162,3.972,2.682,1.401,2.594,4.606,353.763,3.279,3.227,3.288,3,2.859,5.123,1.724,4.009,3.291,3.517,3.367,3,4.913,3.032,4.759,3.558,2,723.571,26.56,8249.489,0
2.185,1.239,4.023,2.149,8.389,3.035,3.009,2.319,2.936,285.859,3.222,4.799,2.048,3.325,2.165,4.451,3.284,4.899,2.676,3.753,3,3,4.779,3.545,4.269,3.942,2,530.249,24.539,6835.8,1.072
2.753,3.658,3.75,4.507,4.588,2.839,4.455,2.684,4.305,18.776,1.084,3.292,1.566,3.351,2.946,5.528,1.627,4.615,1.827,3.016,3.655,3,1.248,3.636,4.485,3.856,2,123.074,15.609,766.601,1.34
2.328,5.088,3.073,2.038,4.913,3.285,1.935,2.549,3.099,164.625,3.492,3.689,2.544,2.261,2.264,4.929,3.372,3.931,3.215,4.633,3.69,3,5.335,3.051,2.438,3.157,2,486.844,23.753,3580.902,0
2.271,1.915,3.786,3.472,3.518,1.204,1.49,5.525,2.276,80.052,3.257,3.031,1.87,1.185,2.578,5.355,2.151,4.242,2.366,1.363,3.599,3,3.557,3.356,3.306,3.645,2,259.1,20.338,3677.012,0
2.527,3.945,4.364,2.776,3.076,3.133,1.83,2.925,2.58,154.147,2.552,4.036,2.642,1.603,2.58,2.661,2.01,2.546,3.362,4.071,5.601,3,2.547,3.554,1.109,3.598,2,666.28,27.35,13604.398,0.804
2.399,1.805,4.436,2.833,3.961,3.325,3.862,4.547,3.421,67.221,1.373,3.595,3.014,1.504,2.673,3.003,3.686,4.002,1.295,1.828,3.579,3,4.227,3.58,3.798,3.653,2,214.219,18.672,2424.225,1.877
3.1,2,3.764,3.06,7.632,3.249,2.198,5.399,3.969,278.11,3.13,4.083,1.534,2.016,2.661,3.391,2.584,3.032,2.918,1.097,5.948,3,4.67,4,4.293,3.82,2,1000.658,29.799,13953.118,0.536
