$Data,$aa,$acap,$aexp,$b,$cplx,$docu,$etat,$flex,$kloc,$ltex,$pcap,$pcon,$plex,$pmat,$pr,$prec,$pvol,$rely,$resl,$ruse,$sced,$site,$stor,$team,$time,$tool,<effort,<months,<defects,<risks
2.793,2.468,3.475,3.701,6.492,1.673,4.75,5.456,1.258,90.898,3.549,3.832,4.233,1.85,2.128,4.384,2.941,3.331,2.515,3.247,5.256,3,5.287,3.947,1.306,3.878,2,447.941,24.497,1384.37,0
2.997,5.861,4.992,3.044,7.344,1.372,3.957,3.135,3.87,111.659,2.039,4.477,1.936,1.123,2.218,1.626,1.189,4.592,2.994,1.063,5.293,3,1.736,3.907,4.149,3.285,2,1200.963,32.62,7477.703,2.145
3.636,3.976,3.773,3.422,9.393,3.028,3.568,3.609,3.994,387.369,1.986,4.076,2.461,3.314,2.644,3.56,2.426,3.672,3.975,1.637,5.485,3,5.367,3.224,3.77,3.596,2,950.383,29.201,10554.025,0
4.04,4.404,3.453,3.237,9.784,2.047,1.677,2.725,4.88,271.626,3.353,3.185,3.513,1.704,2.651,1.742,1.585,3.329,2.318,1.074,2.831,3,3.743,3.26,3.225,3.296,2,517.345,24.738,20718.673,0
2.888,2.242,4.849,2.3,5.46,3.933,4.333,5.41,2.153,142.733,3.464,4.578,1.16,1.124,2.721,2.197,3.32,3.511,2.124,3.952,5.316,3,4.193,3.056,1.743,3.642,2,761.243,27.961,7058.211,1.609
2.815,4.721,3.674,3.894,7.749,2.306,1.759,4.802,3.6,272.632,1.043,3.054,4.379,1.725,2.957,4.334,1.184,2.985,3.179,2.665,3.921,3,2.879,3.382,2.513,3.142,2,904.339,29.751,8678.78,0.268
3.836,3.076,3.392,2.033,6.099,2.951,3.773,1.737,4.272,213.074,1.838,4.821,1.932,1.941,2.223,5.301,3.857,4.46,1.245,2.995,2.821,3,1.629,3.428,3.463,3.231,2,949.706,28.6,13597.997,1.609
2.761,5.329,3.498,2.491,8.461,1.14,2.853,1.353,3.698,287.354,3.202,4.077,4.599,1.623,2.022,3.482,4.746,3.32,1.337,2.902,2.847,3,2.147,3.164,1.227,3.343,2,697.933,27.032,8851.781,2.949
3.091,4.936,4.119,4.816,7.043,1.059,4.32,2.761,1.636,68.6,1.882,4.706,1.94,3.329,2.459,4.347,3.142,4.318,3.835,3.964,5.685,3,3.284,3.433,4.786,3.226,2,332.29,21.334,554.01,1.072
2.893,3.848,3.25,4.555,7.231,2.539,1.73,1.508,2.973,24.618,1.375,3.163,2.018,1.961,2.066,3.736,1.789,3.489,1.683,3.89,3.025,3,3.966,3.453,2.519,3.417,2,106.505,15.429,1920.144,1.34
4.417,4.625,4.773,4.044,4.368,1.406,1.275,1.575,1.573,123.987,1.378,4.448,2.491,2.332,2.706,5.762,1.65,4.881,1.56,1.395,4.097,3,1.522,3.606,1.486,3.118,2,512.662,25.956,18700.253,3.753
2.699,3.133,3.907,2.416,9.401,3.407,2.608,1.592,4.716,271.129,2.833,4.754,1.425,2.449,2.121,5.809,3.19,3.094,3.956,4.068,2.826,3,4.367,3.674,2.494,3.795,2,783.611,27.203,8385.54,0
2.982,2.767,3.894,4.592,5.728,1.2,3.258,2.896,2.13,86.954,3.452,3.465,2.001,3.052,2.341,4.171,1.016,2.958,3.691,4.925,4.711,3,4.178,3.463,1.988,3.02,2,273.265,20.701,1659.446,0
2.643,5.44,4.654,4.476,7.179,3.868,4.712,5.397,2.509,361.108,1.644,3.551,1.706,3.384,2.769,2.336,4.791,4.991,1.035,2.18,2.777,3,1.197,3.164,3.014,3.893,2,1877.332,36.146,5335.484,1.877
3.598,5.923,3.774,4.153,4.639,1.601,4.868,4.659,4.375,271.847,3.711,4.232,2.432,3.53,2.923,2.557,1.429,4.403,1.565,4.621,5.223,3,1.075,3.74,4.955,3.501,2,1105.784,29.576,2936.672,2.145
4.565,1.583,3.745,2.607,8.155,1.971,1.798,3.628,1.396,63.96,3.052,4.128,2.301,2.713,2.005,2.829,3.438,3.257,1.984,1.363,3.011,3,3.625,3.305,3.742,3.202,2,257.366,20.508,3670.9,2.145
2.561,5.541,3.951,4.206,7.796,1.93,2.944,2.053,1.866,154.599,2.213,4.143,2.567,2.703,2.687,4.688,3.323,3.389,1.653,3.589,3.21,3,4.894,3.722,2.318,3.583,2,388.658,23.123,2479.451,2.145
2.25,2.531,3.24,2.25,8.899,3.837,3.108,2.471,3.359,11.449,2.29,3.472,1.522,2.347,2.214,1.076,2.853,3.533,3.821,2.021,2.681,3,3.185,3.974,4.26,3.659,2,120.354,15.572,865.268,0
3.494,5.121,4.163,3.978,9.088,2.425,1.787,1.714,2.164,133.222,2.818,3.518,1.779,3.73,2.812,3.364,1.206,3.716,1.13,3.359,5.481,3,1.699,3.193,3.695,3.691,2,604.299,26.222,10733.731,1.609
3.201,3.842,4.548,4.791,8.92,2.294,4.101,3.364,2.406,29.216,1.689,4.573,2.086,1.401,2.169,5.779,4.479,3.182,3.48,2.921,3.292,3,5.226,3.029,1.162,3.875,2,129.343,16.232,333.584,0
2.047,2.259,4.96,4.671,4.035,1.971,4.984,3.308,4.949,279.959,2.025,4.349,1.241,1.243,2.37,1.828,1.098,4.281,3.183,4.951,3.846,3,4.776,3.614,1.436,3.682,2,892.613,29.303,8018.117,1.072
2.6,4.551,4.693,3.035,7.38,1.649,3.008,5.49,3.973,37.624,3.025,3.751,3.995,1.985,2.34,1.575,1.319,4.188,1.151,4.331,2.954,3,1.874,3.39,2.06,3.556,2,183.383,18.266,832.398,2.413
2.793,2.498,4.407,4.081,6.36,3.663,3.749,4.459,1.361,343.641,2.727,4.488,2.151,3.294,2.535,3.763,3.716,3.309,3.729,4.953,2.951,3,1.28,3.165,2.2,3.955,2,1866.895,36.447,5073.975,0.268
4.8,5.34,3.134,3.882,4.789,1.929,3.631,2.778,3.276,176.535,3.456,3.498,3.801,2.978,2.08,5.234,2.048,2.496,2.181,3.282,5.5,3,5.598,3.678,1.251,3.483,2,443.909,24.454,3852.57,0
3.732,3.59,4.384,3.265,7.053,2.479,4.692,5.536,3.36,105.223,2.404,3.93,4.203,1.765,2.858,5.389,3.783,2.658,3.068,3.577,2.716,3,4.996,3.835,1.975,3.431,2,221.315,18.9,572.292,0
3.09,3.443,4.378,4.862,8.225,1.214,3.961,3.227,4.334,186.164,2.635,4.215,2.363,1.762,2.661,3.337,2.059,4.925,3.575,1.81,5.818,3,4.262,3.365,3.047,3.844,2,1098.311,31.521,6505.372,1.072
3.232,2.493,3.92,4.136,9.115,2.573,1.673,1.321,2.251,76.197,3.954,3.38,2.666,1.651,2.492,2.644,4.98,4.086,2.201,4.035,4.267,3,2.171,3.265,2.946,3.599,2,288.423,20.675,3376.627,0
3.602,3.226,4.959,3.565,9.424,2.948,3.101,5.819,4.914,26.531,1.429,4.007,1.639,2.408,2.065,2.919,2.649,3.447,2.962,1.533,5.218,3,1.049,3.899,4.348,3.316,2,305.295,20.91,1246.607,1.072
4.332,3.251,3.046,2.242,4.903,1.411,4.419,2.679,2.746,46.667,2.167,3.363,3.715,3.945,2.704,4.345,2.728,2.101,3.627,2.568,3.666,3,1.366,3.225,3.69,3.925,2,215.464,18.987,1145.913,0
3.066,1.996,3.608,4.516,9.973,3.763,2.522,1.393,4.46,195.621,2.116,3.433,3.563,1.947,2.944,1.941,2.712,4.43,2.194,3.691,3.259,3,2.563,3.788,3.238,3.5,2,567.069,24.676,13663.194,0
3.954,3.44,4.872,4.368,8.955,1.653,4.172,4.289,3.586,91.453,1.443,4.78,1.454,3.079,2.035,5.546,3.099,2.358,3.239,1.077,4.667,3,1.415,3.94,2.824,3.155,2,259.948,20.206,2706.709,1.34
3.681,5.23,4.939,3.403,9.13,3.558,4.736,1.315,1.142,152.183,2.694,4.45,3.732,1.089,2.396,3.327,4.611,2.167,2.041,4.468,5.481,3,2.996,3.946,1.698,3.187,2,506.928,24.849,3083.211,1.34
4.925,3.642,3.3,4.678,5.277,3.897,1.807,2.747,2.062,351.81,3.118,3.962,1.692,1.68,2.977,3.349,3.084,2.137,1.59,2.068,4.184,3,1.558,3.079,2.355,3.157,2,1830.185,37.406,41322.51,1.34
4.218,3.768,3.055,3.065,4.748,3.275,4.557,3.515,2.517,91.773,2.553,4.934,2.157,2.597,2.15,4.492,1.846,4.898,1.582,3.274,5.55,3,5.355,3.033,2.042,3.126,2,405.096,23.516,5101.518,1.609
2.796,1.877,3.515,3.328,3.268,1.424,2.963,4.328,3.558,203.55,3.788,3.338,2.194,3.384,2.55,3.317,3.327,4.213,1.798,2.36,2.749,3,2.947,3.63,1.216,3.104,2,609.196,26.41,8595.827,1.34
3.986,4.47,4,2.09,4.355,3.223,3.108,5.662,4.276,143.24,1.72,3.088,3.604,3.202,2.04,2.452,3.796,2.353,2.416,2.926,4.368,3,5.553,3.97,3.258,3.737,2,473.224,23.386,2055.262,0.804
3.506,5.566,4.67,2.037,8.069,2.457,3.211,3.519,4.92,178.951,2.834,4.745,2.836,3.774,2.881,3.182,3.614,4.233,1.18,3.863,2.858,3,4.415,3.477,3.831,3.797,2,293.801,19.876,1922.932,2.145
3.485,5.63,3.638,2.533,7.706,1.741,3.772,2.817,4.114,225.437,3.248,3.632,4.936,1.558,2.794,2.051,4.87,3.446,2.398,3.924,4.633,3,1.116,3.4,4.415,3.168,2,541.969,23.64,2271.155,0
3.326,1.582,3.857,2.329,9.808,3.436,4.4,1.069,1.125,208.229,2.057,3.068,4.618,3.549,2.357,1.907,1.643,4.064,1.464,3.905,3.963,3,5.518,3.223,1.692,3.416,2,635.943,27.346,11826.092,1.609
4.938,2.038,3.174,3.805,6.494,1.614,1.033,2.709,4.933,230.564,1.222,4.777,3.813,1.565,2.357,1.954,1.521,4.844,2.817,1.245,2.61,3,5.166,3.457,4.646,3.306,2,791.836,28.265,11079.922,1.072
3.716,4.077,4.886,4.217,9.5,2.292,4.248,2.212,1.342,389.795,1.173,4.163,3.759,1.5,2.638,2.332,3.155,3.061,1.598,2.724,3.974,3,1.945,3.41,3.025,3.242,2,1324.869,33.687,13039.033,2.145
3.434,5.947,3.135,3.996,4.804,3.895,3.355,2.049,1.508,131.614,1.124,4.843,2.643,3.874,2.319,2.647,3.277,4.597,2.233,2.732,5.112,3,5.502,3.085,2.1,3.803,2,733.633,28.53,4842.894,0.536
4.276,2.862,3.2,2.115,4.661,3.041,2.796,1.024,4.293,28.119,1.375,4.663,2.305,1.528,2.319,1.587,4.446,2.943,2.993,2.066,3.966,3,4.083,3.968,4.894,3.963,2,177.858,17.353,1555.272,0.536
3.663,4.775,4.088,3.692,5.967,1.254,2.58,4.234,1.105,344.544,3.012,4.301,4.358,3.406,2.246,1.358,1.896,3.99,2.649,2.948,3.627,3,5.886,3.56,2.299,3.21,2,416.747,23.876,4008.349,2.145
2.935,3.062,4.678,2.544,3.824,1.205,4.795,5.831,2.709,328.508,1.514,4.007,3.067,1.959,2.407,2.775,2.098,3.118,1.353,2.592,5.261,3,1.828,3.545,2.721,3.512,2,1883.955,37.432,9905.476,3.485
2.549,1.845,4.673,4.21,7.677,3.972,2.993,5.859,2.44,257.625,1.475,4.287,1.884,2.435,2.35,5.287,2.913,2.658,1.861,3.976,5.857,3,2.876,3.914,1.554,3.672,2,1079.981,31.102,10837.545,2.413
4.093,2.241,4.331,2.391,7.572,1.386,3.923,2.023,4.028,112.525,2.596,4.621,4.927,1.104,2.857,4.125,1.886,2.261,3.749,3.99,3.55,3,1.203,3.921,2.693,3.053,2,393.985,22.553,2749.095,1.34
4.387,2.333,4.719,3.246,6.135,3.67,2.896,3.573,1.186,131.537,2.941,3.643,2.694,2.319,2.882,3.841,1.928,4.804,2.65,4.299,3.676,3,2.562,3.295,2.806,3.126,2,926.496,29.721,6752.248,0.536
2.755,3.371,4.673,2.56,8.884,2.879,2.744,3.701,4.283,55.131,1.174,3.497,3.132,3.413,2.1,4.105,1.309,4.623,2.548,3.538,5.086,3,1.609,3.936,3.179,3.208,2,335.62,21.893,3961.309,0.804
4.638,1.658,4.111,4.085,6.006,1.311,2.534,2.789,1.473,64.468,3.853,4.573,1.728,3.479,2.364,5.966,2.883,2.756,3.939,4.608,3.987,3,4.356,3.836,3.618,3.34,2,158.635,17.124,700.576,1.072
3.383,5.761,3.704,4.606,7.199,3.21,4.973,2.73,3.71,20.769,2.018,3.163,2.281,2.982,2.619,2.667,2.204,4.612,1.654,4.545,2.861,3,2.765,3.19,3.4,3.243,2,114.046,15.433,362.979,1.072
4.206,5.515,3.892,4.756,7.909,3.08,1.859,5.94,1.013,270.418,2.55,3.157,1.779,3.87,2.414,5.869,2.094,2.218,2.167,1.406,3.962,3,2.869,3.203,2.096,3.84,2,894.188,30.803,7782.619,0
4.781,3.379,3.659,3.44,6.255,2.92,4.743,1.967,3.221,67.002,2.067,3.074,4.296,2.96,2.181,4.095,4.467,3.89,3.079,1.344,2.632,3,1.574,3.372,1.054,3.095,2,493.876,25.007,2641.982,0.536
4.678,2.16,4.21,3.674,3.519,1.596,3.458,5.961,3.798,232.733,1.286,4.222,3.289,1.641,2.339,5.167,1.134,4.145,1.203,3.916,5.46,3,2.305,3.657,3.793,3.347,2,1048.626,30.327,7580.715,3.217
3.931,4.972,4.784,3.336,8.42,1.431,3.408,1.052,2.126,303.594,2.448,4.268,1.508,1.982,2.761,4.957,1.826,3.997,2.319,4.356,4.367,3,1.371,3.008,4.923,3.33,2,1197.825,31.497,8081.978,2.145
4.795,2.35,3.447,2.987,6.189,3.093,1.915,3.235,3.671,22.621,3.745,3.288,3.635,1.241,2.489,1.306,3.884,4.683,1.667,1.873,2.329,3,1.058,3.689,3.335,3.571,2,108.848,15.317,2380.204,1.072
4.575,2.648,4.669,3.413,4.897,2.073,3.883,2.493,3.261,186.186,3.578,3.055,4.796,3.293,2.97,2.366,4.353,4.474,1.73,4.659,4.3,3,2.824,3.884,2.734,3.32,2,443.739,22.554,3100.309,1.609
4.848,1.357,3.557,2.286,7.952,2.475,3.052,3.362,4.819,291.661,3.569,4.305,4.879,1.21,2.107,1.298,3.586,3.641,2.398,1.826,5.149,3,2.21,3.28,2.909,3.54,2,1080.911,31.041,24890.179,0.536
3.297,1.948,3.25,3.749,5.687,1.495,4.734,2.477,1.107,124.667,3.834,3.228,2.965,2.794,2.194,3.547,2.431,4.836,2.545,2.615,3.266,3,1.828,3.352,1.779,3.631,2,642.931,27.937,7083.89,0.536
2.551,4.108,3.198,3.423,8.181,2.666,1.717,1.562,1.592,115.813,2.675,4.537,3.803,2.476,2.267,1.208,4.314,2.965,3.059,2.716,4.77,3,5.053,3.461,1.814,3.272,2,231.74,19.434,4333.58,0
2.466,3.619,4.819,2.376,4.293,3.421,2.882,3.212,2.183,345.849,1.883,3.204,2.389,1.83,2.584,2.557,4.461,4.875,2.335,4.282,5.244,3,3.919,3.704,3.752,3.8,2,2456.192,38.785,13269.724,0.804
2.835,1.985,3.673,2.648,7.217,1.612,2.463,1.942,4.609,260.977,2.223,3.653,4.767,2.719,2.013,3.929,2.397,4.366,3.537,4.412,3.663,3,4.769,3.686,1.998,3.357,2,539.386,24.9,7092.062,0.536
2.924,3.341,4.639,4.165,6.756,1.107,1.968,3.004,3.54,204.757,2.908,4.447,1.3,3.189,2.236,5.902,1.923,4.603,1.492,4.577,4.263,3,3.522,3.552,2.172,3.044,2,543.178,25.066,5856.372,3.217
3.578,4.299,3.557,2.015,5.341,1.998,3.728,3.332,3.371,116.131,1.541,3.49,4.09,3.161,2.611,3.9,2.182,2.846,2.315,3.929,5.427,3,5.505,3.536,3.507,3.518,2,440.168,23.173,2052.556,0.268
2.47,3.363,3.265,3.82,7.187,2.31,3.093,2.714,3.636,327.113,3.847,3.388,1.321,1.542,2.073,3.398,1.309,3.11,2.627,1.914,3.131,3,1.475,3.211,1.443,3.712,2,2146.836,39.823,49860.143,0.536
2.099,3.688,3.822,3.035,9.693,3.393,3.322,3.884,3.644,381.765,1.625,3.776,3.23,1.543,2.866,3.32,2.194,2.211,2.628,2.998,5.298,3,2.852,3.602,2.669,3.063,2,1578.858,34.866,18861.525,0.268
2.461,1.932,4.004,2.317,7.595,1.182,3.38,4.803,1.343,383.372,3.398,4.776,4.459,3.792,2.367,1.427,3.511,4.052,3.922,3.464,3.115,3,3.023,3.59,3.716,3.465,2,1124.878,31.774,2981.116,1.072
3.671,5.487,3.245,4.587,8.402,1.517,1.537,1.763,3.797,69.131,3.905,3.846,3.06,1.476,2.774,1.298,1.011,3.358,2.875,3.037,2.527,3,2.203,3.172,3.486,3.669,2,245.842,19.853,3508.91,0
4.35,4.087,3.491,4.935,8.417,3.556,3.021,3.481,4.645,230.523,2.164,4.779,2.368,2.183,2.498,3.104,1.426,4.112,2.774,1.323,4.023,3,2.849,3.996,3.373,3.138,2,866.015,29.249,17029.489,0.536
4.24,3.633,4.084,4.443,6.723,3.589,4.481,5.367,3.162,25.457,2.849,4.926,1.015,3.738,2.492,4.706,1.897,2.15,2.241,3.888,5.057,3,5.025,3.86,2.41,3.026,2,125.09,15.907,376.836,1.072
2.287,5.219,3.388,3.672,6.997,1.755,2.059,4.962,3.292,123.589,2.585,3.15,1.594,3.622,2.975,5.897,1.992,2.039,3.253,3.944,3.453,3,5.31,3.854,4.051,3.234,2,316.313,20.908,749.139,0
2.991,3.262,3.582,3.795,7.467,3.18,3.495,1.064,1.8,193.232,3.693,4.078,3.636,1.529,2.677,1.858,3.096,4.845,1.566,4.882,2.908,3,1.764,3.899,2.66,3.272,2,600.916,25.732,8583.146,1.877
4.662,4.745,4.701,4.112,6.638,3.966,1.031,3.543,1.053,345.658,2.423,4.08,1.483,1.137,2.423,5.106,1.253,3.827,1.738,3.249,5.497,3,4.091,3.974,3.877,3.482,2,2608.545,41.862,29330.757,2.145
3.608,5.113,3.138,4.22,7.538,1.816,2.365,4.564,4.119,325.393,1.181,3.159,3.158,1.784,2.092,5.125,2.282,4.288,1.815,1.477,5.063,3,1.338,3.184,4.19,3.281,2,2129.668,38.463,18796.042,1.34
2.856,2.184,3.581,3.35,6.85,2.551,3.25,2.15,4.467,26.56,3.314,4.709,3.125,2.24,2.917,2.996,4.881,2.153,2.798,3.068,2.871,3,1.714,3.668,1.056,3.983,2,111.729,15.184,938.921,1.072
4.939,2.532,3.207,3.043,5.101,2.652,2.635,3.041,1.698,309.053,2.164,3.859,2.031,3.553,2.271,5.342,3.039,4.19,3.923,1.301,2.819,3,1.784,3.024,4.212,3.864,2,1918.362,37.83,17694.856,0
4.74,4.358,4.374,2.587,5.293,2.442,4.7,2.384,3.718,291.081,1.551,4.706,4.658,3.361,2.751,3.743,4.651,2.949,3.453,1.874,3.011,3,1.789,3.247,1.369,3.142,2,917.211,29.159,4504.821,1.072
4.386,3.715,3.055,4.725,4.338,2.364,4.811,3.43,4.805,230.429,2.485,4.578,2.627,2.64,2.516,4.594,1.504,2.342,3.464,1.98,4.548,3,2.854,3.704,1.577,3.441,2,1292.378,33.249,9139.308,0.268
2.451,5.943,4.505,2.507,6.733,2.898,1.606,3.097,2.712,86.145,1.241,3.28,3.556,3.232,2.793,5.176,3.944,4.361,3.059,1.616,3.057,3,1.972,3.565,1.32,3.776,2,556.764,26.118,3546.462,1.34
4.817,4.845,4.169,3.811,6.035,3.949,3.461,3.232,4.959,311.114,1.055,4.557,1.258,2.137,2.338,2.866,3.361,4.941,3.118,1.343,4.543,3,1.416,3.264,4.972,3.411,2,2009.72,35.719,19517.546,0
3.846,2.73,3.445,4.06,9.701,2.225,1.757,4.953,3.93,214.357,1.461,4.488,4.63,2.234,2.143,4.877,1.461,2.359,2.263,3.461,4.915,3,1.71,3.063,2.232,3.402,2,606.361,26.253,7744.695,0.804
2.429,5.388,3.876,4.353,8.296,2.22,4.927,4.529,4.585,223.01,1.385,4.815,1.714,3.005,2.135,1.041,4.549,2.835,1.965,1.787,2.406,3,2.52,3.028,2.716,3.038,2,452.256,23.208,2251.679,1.609
3.331,3.165,4.069,4.622,9.581,2.417,3.551,2.044,3.458,371.184,2.639,4.884,1.223,1.416,2.344,2.086,2.729,4.056,3.341,3.31,4.183,3,2.885,3.333,4.813,3.526,2,1141.11,31.068,12196.359,0
4.904,4.242,4.404,3.974,4.377,2.076,4.012,1.715,4.351,222.034,1.424,4.173,4.843,3.261,2.706,4.429,3.822,4.143,1.619,3.603,5.958,3,2.286,3.144,1.229,3.364,2,1040.781,30.111,6378.559,2.413
2.273,2.462,3.117,3.019,8.565,3.689,2.896,3.916,1.988,330.683,1.234,3.473,3.961,1.831,2.162,2.561,1.452,2.432,3.278,2.462,5.779,3,3.998,3.164,1.853,3.958,2,1834.824,39.256,30803.452,0.268
3.958,5.77,3.424,4.59,5.562,2.622,2.654,5.104,2.561,301.323,3.984,4.28,1.547,1.926,2.244,1.707,3.092,2.039,2.285,1.394,2.685,3,5.514,3.652,2.311,3.633,2,944.032,30.102,4710.043,0.536
4.807,1.524,3.296,4.012,4.001,1.698,4.057,1.39,1.753,96.498,2.707,3.118,4.415,3.361,2.547,1.759,1.693,4.759,3.713,2.053,2.437,3,3.94,3.388,2.085,3.776,2,444.919,24.477,4707.971,0
4.151,3.658,3.833,3.724,7.731,2.675,2.389,3.83,4.055,373.8,3.045,4.321,3.915,2.614,2.561,3.82,1.484,3.539,2.763,1.029,2.839,3,4.11,3.939,1.146,3.865,2,885.685,30.81,19921.417,0.536
4.016,2.218,3.184,3.958,8.728,2.033,3.332,4.762,4.457,380.179,2.373,4.53,2.417,3.917,2.515,4.507,2.523,3.39,1.203,2.2,2.534,3,1.228,3.218,3.834,3.979,2,670.42,26.308,11160.573,1.609
3.505,4.652,3.077,3.253,5.793,1.76,3.481,3.028,1.941,75.333,1.081,4.335,4.79,2.635,2.276,4.019,3.842,4.99,3.78,2.787,4.971,3,3.74,3.885,4.931,3.871,2,471.094,24.095,904.76,0.536
4.952,3.564,3.055,4.691,5.277,2.038,3.283,5.402,3.143,73.079,3.848,3.034,3.298,1.069,2.017,3.454,2.328,2.933,2.447,3.13,2.383,3,3.229,3.878,3.631,3.94,2,298.435,21.023,1390.73,0
3.008,4.588,3.289,3.373,4.389,1.204,2.246,4.012,4.056,232.303,2.837,3.686,4.43,2.943,2.643,3.256,2.799,3.877,2.928,4.106,2.544,3,5.859,3.844,3.014,3.973,2,352.576,21.523,1718.507,0
4.246,4.392,3.058,4.64,9.366,2.966,4.125,5.598,2.234,259.246,1.312,3.43,4.29,3.108,2.407,1.991,2.385,2.016,2.77,1.016,5.873,3,2.623,3.101,3.561,3.09,2,1052.176,31.67,5109.366,0.268
3.716,4.838,3.049,2.762,5.466,1.337,1.481,2.066,4.001,340.763,3.286,3.373,4.949,3.398,2.137,5.424,2.708,4.531,3.658,1.704,4.361,3,3.916,3.953,1.538,3.484,2,1094.519,31.777,12568.613,0.536
4.427,2.222,3.084,3.267,6.212,3.504,1.101,2.002,4.764,209.639,1.917,3.995,4.662,1.529,2.007,2.878,3.257,3.231,3.003,3.698,3.745,3,5.509,3.201,1.441,3.35,2,686.711,26.846,12530.595,0.268
3.964,3.979,3.697,4.309,9.876,2.089,2.663,2.875,2.171,322.894,1.261,3.111,3.266,3.82,2.016,5.457,4.187,3.624,1.359,1.662,3.013,3,1.742,3.926,4.145,3.368,2,1103.404,30.999,8452.634,1.34
4.098,3.469,4.497,4.501,9.206,1.63,4.862,5.532,4.415,127.365,3.723,4.603,2.408,2.998,2.336,2.004,4.451,2.597,2.427,1.19,3.302,3,4.29,3.66,2.827,3.933,2,228.082,19.15,907.659,2.145
2.506,4.706,4.66,3.138,5.337,1.775,3.69,2.396,1.292,124.632,2.521,4.044,2.3,2.796,2.371,1.628,2.56,2.561,3.131,4.104,5.514,3,1.983,3.392,2.431,3.527,2,650.711,27.369,4339.227,1.34
3.297,1.318,3.192,2.696,5.39,2.455,3.78,2.6,1.423,390.684,2.459,4.119,2.488,3.315,2.888,3.974,4.046,3.811,2.474,2.991,3.253,3,3.328,3.461,3.813,3.34,2,1836.41,35.599,10744.156,0.536
3.835,2.406,4.247,3.322,7.39,2.034,3.441,5.164,1.905,316.625,2.346,3.261,2.893,1.193,2.424,4.554,1.367,2.381,2.164,1.939,4.736,3,1.942,3.677,3.158,3.663,2,2041.355,39.389,19295.574,0.536
3.653,2.696,4.326,3.117,9.169,2.898,1.972,4.691,1.119,337.243,2.214,3.303,3.872,3.449,2.133,4.03,1.11,2.838,3.375,4.364,4.892,3,5.291,3.642,3.049,3.28,2,616.088,26.751,6476.356,0
3.469,4.374,4.675,3.296,3.246,1.999,3.124,3.031,1.621,36.759,3.151,4.656,1.332,2.894,2.233,5.521,3.554,3.112,3.926,4.643,3.375,3,1.839,3.719,1.892,3.701,2,118.832,15.656,685.93,1.609
2.105,3.816,3.076,2.025,4.839,2.928,2.983,5.421,2.127,33.738,3.836,3.662,4.101,2.286,2.974,3.789,2.775,4.868,3.097,3.69,5.694,3,5.665,3.401,1.211,3.399,2,111.76,15.634,922.528,0.536
4.838,4.334,4.667,2.719,5.444,2.811,3.059,2.834,3.061,243.686,2.628,3.093,1.966,3.501,2.044,4.914,3.54,3.967,2.689,2.424,2.747,3,1.338,3.183,2.649,3.859,2,1170.26,31.541,12586.158,0.804
4.049,3.883,4.431,3.015,4.013,2.955,1.509,3.458,2.185,216.509,1.543,4.103,2.321,3.911,2.562,2.637,3.595,4.486,2.603,1.077,4.151,3,1.702,3.291,2.431,3.019,2,1062.23,32.611,17716.289,1.34
4.022,3.337,3.698,4.729,5.72,2.027,3.217,1.618,3.694,310.076,2.175,4.644,1.482,2.989,2.004,2.614,3.767,2.438,1.809,4.681,5.455,3,3.231,3.464,4.169,3.875,2,804.233,26.804,7044.707,1.609
2.233,2.754,4.062,3.78,5.173,1.886,3.163,2.648,4.5,73.288,1.126,4.147,1.935,3.223,2.332,3.922,4.139,4.721,2.187,2.522,3.793,3,4.006,3.747,1.956,3.855,2,276.423,20.047,2999.808,2.145
2.184,4.337,3.193,4.702,9.766,1.823,4.445,2.329,2.146,66.228,2.053,3.648,3.134,1.679,2.072,4.802,4.385,3.267,3.9,4.165,5.453,3,2.1,3.713,4.06,3.227,2,368.694,21.858,724.944,0
2.426,1.021,4.14,4.259,6.61,1.963,1.725,5.858,2.683,213.998,1.576,3.305,4.128,1.676,2.14,3.09,2.13,4.847,1.664,4.58,2.228,3,5.588,3.865,2.332,3.252,2,556.311,25.739,2791.311,2.413
4.686,5.859,4.122,2.125,3.466,2.222,2.523,3.166,1.581,376.278,3.805,3.067,4.518,3.536,2.141,3.193,2.638,3.282,2.096,4.759,5.738,3,1.41,3.206,2.342,3.236,2,1462.413,33.83,9922.276,0.804
2.17,2.275,4.298,3.417,9.104,1.341,1.785,4.373,2.782,225.852,2.755,3.784,3.04,2.839,2.737,2.517,4.251,4.475,1.505,2.72,3.107,3,5.983,3.02,2.23,3.463,2,233.509,19.454,3510.868,2.145
3.24,2.228,3.804,3.704,5.035,1.813,3.671,2.874,2.97,35.929,3.323,3.883,1.968,2.625,2.412,1.525,4.113,3.846,1.654,2.949,2.382,3,1.455,3.358,2.495,3.908,2,192.935,18.3,1669.588,1.34
3.436,3.886,3.506,3.942,8.396,1.538,1.95,4.599,3.741,273.205,3.709,4.206,3.331,3.783,2.574,4.298,1.929,3.476,3.687,3.585,4.333,3,4.098,3.585,3.633,3.563,2,567.703,25.298,3326.054,0.536
3.215,3.047,3.805,4.234,8.735,1.416,4.814,3.107,4.705,217.781,1.355,4.099,4.399,3.166,2.966,2.555,1.83,4.974,2.701,3.457,4.317,3,2.91,3.078,4.165,3.934,2,868.592,28.196,3352.372,1.072
