$Data,$aa,$acap,$aexp,$b,$cplx,$docu,$etat,$flex,$kloc,$ltex,$pcap,$pcon,$plex,$pmat,$pr,$prec,$pvol,$rely,$resl,$ruse,$sced,$site,$stor,$team,$time,$tool,<effort,<months,<defects,<risks
3.552,4.724,4.244,2.654,6.989,3.229,3.574,1.13,2.511,316.502,2.399,3.394,1.62,3.623,2.273,5.77,3.979,4.835,2.415,1.364,3.534,3,4.862,3.201,2.105,3.557,2,1422.487,34.011,13232.378,0.536
2.156,5.093,3.304,3.36,9.088,2.406,4.366,2.621,3.444,343.316,3.875,3.729,1.763,2.73,2.146,4.196,4.094,3.148,1.035,1.468,4.704,3,2.296,3.938,4.951,3.991,2,1279.149,32.173,7886.679,1.072
2.355,4.487,3.025,4.465,9.611,2.978,3.248,3.211,1.077,41.511,2.931,4.957,1.15,3.857,2.703,4.708,4.035,2.114,1.045,4.77,2.071,3,1.816,3.74,4.616,3.098,2,92.802,14.36,239.011,1.609
2.399,3.467,3.235,2.179,9.569,2.464,3.534,4.648,2.042,93.552,3.701,4.011,4.525,1.956,2.457,5.205,4.278,4.275,1.659,4.537,3.004,3,2.721,3.165,3.779,3.481,2,226.312,18.69,825.924,1.609
3.081,5.815,4.74,3.647,4.782,3.35,4.134,1.521,1.363,117.039,2.014,3.539,4.877,1.293,2.942,5.425,3.8,3.317,1.33,1.875,4.522,3,1.832,3.049,3.327,3.877,2,547.123,25.476,2599.857,1.609
3.971,2.153,4.387,2.935,5.629,1.8,2.087,5.243,1.754,331.255,3.189,4.37,3.065,2.788,2.549,5.85,3.92,3.604,2.898,1.775,5.141,3,2.003,3.899,4.208,3.564,2,1082.876,31.049,7212.678,2.145
2.525,4.774,3.476,2.31,3.921,1.199,2.226,3.071,4.715,244.622,2.781,4.304,1.721,3.404,2.557,3.716,4.776,3.545,1.522,2.368,2.073,3,5.988,3.696,4.303,3.692,2,255.294,19.054,1795.817,2.145
2.835,5.737,3.546,3.777,8.997,3.943,3.053,1.071,3.233,360.281,3.845,4.973,2.655,1.666,2.635,3.341,4.364,4.78,1.075,2.921,4.723,3,1.698,3.038,2.417,3.444,2,910.853,28.833,20012.319,1.877
3.833,1.371,4.475,2.568,6.596,3.906,3.717,4.024,1.175,126.21,3.438,3.624,4.379,3.141,2.89,5.261,2.096,3.367,1.156,3.172,2.854,3,4.254,3.064,2.219,3.448,2,311.405,21.795,3067.965,1.609
3.263,4.063,3.707,2.733,9.964,3.847,2.917,1.613,1.369,221.351,2.106,4.966,4.324,1.412,2.882,3.244,2.197,3.147,1.736,1.302,3.482,3,5.35,3.411,2.372,3.856,2,525.746,25.574,12662.026,1.609
2.329,4.063,4.565,2.125,8.442,3.047,4.177,4.028,3.339,179.13,3.997,3.931,2.392,2.908,2.969,2.823,2.136,2.786,1.508,3.532,5.29,3,4.724,3.425,4.919,3.955,2,452.724,23.111,2793.441,1.609
2.102,5.134,3.221,4.248,7.291,1.765,1.96,5.894,2.815,157.275,3.361,3.234,1.883,2.17,2.711,5.763,3.254,2.423,2.963,1.484,4.575,3,4.704,3.05,2.836,3.502,2,404.324,23.249,1910.115,0
4.541,2.141,4.91,4.56,7.158,3.939,4.509,5.467,1.419,25.676,3.478,3.689,3.278,1.234,2.853,5.27,2.805,4.565,2.507,2.974,2.688,3,2.38,3.397,4.832,3.843,2,156.725,17.113,301.508,0.536
2.587,1.989,4.174,2.43,8.87,1.112,1.962,3.522,3.596,271.407,2.876,4.7,3.081,2.533,2.456,4.783,2.825,4.648,1.497,1.173,4.461,3,1.634,3.291,2.333,3.56,2,959.47,31.099,22797.562,3.485
2.256,2.814,4.004,4.41,9.858,1.937,3.391,3.909,2.741,309.723,3.845,4.239,3.776,1.998,2.939,3.647,3.391,4.431,2.659,2.789,5.996,3,2.095,3.48,3.917,3.495,2,860.061,28.956,6594.854,2.145
4.586,1.433,4.558,2.948,4.79,2.475,3.411,3.661,1.529,288.926,2.996,4.771,1.953,2.746,2.721,5.503,3.674,2.526,2.32,1.4,3.464,3,3.557,3.498,3.889,3.763,2,1065.861,30.997,7411.789,1.072
3.765,4.751,4.028,4.781,7.191,2.867,2.116,4.657,4.237,11.424,3.373,3.306,3.103,1.517,2.989,4.948,3.448,4.398,1.102,3.53,2.348,3,2.836,3.762,4.283,3.177,2,38.011,10.867,141.266,1.609
2.385,4.596,4.129,3.534,7.123,2.674,2.794,3.133,1.985,202.754,3.925,3.689,1.289,2.04,2.8,4.506,4.481,2.81,1.8,3.935,3.493,3,4.748,3.234,2.698,3.058,2,433.793,23.383,2691.295,1.609
2.047,5.207,4.298,3.844,7.269,3.831,1.742,3.015,2.799,164.397,3.012,4.671,2.104,1.161,2.488,2.767,3.444,4.775,1.29,4.553,4.013,3,5.278,3.735,2.313,3.5,2,479.433,23.926,5626.721,2.145
2.016,3.152,4.181,3.603,4.055,1.869,4.587,2.336,2.303,296.828,3.489,3.944,3.779,3.677,2.855,5.496,2.67,2.394,2.221,1.391,2.407,3,2.942,3.437,1.425,3.973,2,831.031,29.286,5275.549,1.34
3.812,3.81,3.262,4.744,7.254,3.836,3.458,5.491,4.509,384.013,3.145,3.259,3.456,1.573,2.961,5.791,4.505,4.679,1.165,1.788,5.934,3,1.464,3.299,2.93,3.347,2,2224.156,37.344,12291.598,1.34
4.343,5.253,4.377,2.187,7.019,2.501,3.475,1.103,2.494,175.216,3.809,4.118,2.824,2.381,2.568,5.719,2.996,2.413,2.206,1.754,4.52,3,2.337,3.276,4.348,3.466,2,773.083,28.056,5692.497,1.072
2.468,1.66,4.717,3.292,4.292,2.539,3.894,1.666,2.533,256.428,2.693,3.783,2.064,3.224,2.877,5.783,4.503,2.935,1.73,1.848,5.76,3,5.376,3.17,4.531,3.859,2,622.016,25.631,3841.059,1.609
3.705,4.389,3.672,3.954,9.432,1.319,2.202,2.849,1.995,293.01,3.009,4.968,3.291,1.086,2.417,1.696,4.207,3.345,1.101,1.212,5.682,3,3.839,3.368,4.964,3.592,2,503.965,24.458,7505.182,2.145
2.714,4.151,4.956,2.931,9.608,3.146,3.885,3.145,1.829,281.551,3.697,3.703,1.129,3.623,2.828,5.027,2.627,4.846,2.782,1.283,5.662,3,3.687,3.668,3.313,3.488,2,1147.594,32.689,13440.433,0.536
2.368,1.52,4.202,3.978,8.913,1.816,3.607,5.185,3.117,293.769,2.806,3.5,1.229,1.213,2.317,5.723,2.903,4.354,2.836,1.796,4.978,3,3.428,3.162,4.433,3.04,2,1319.354,32.737,7684.13,1.072
3.372,4.485,3.961,3.072,5.821,2.712,2.641,1.305,2.35,165.308,1.621,4.907,3.794,1.367,2.654,5.085,3.588,3.137,1.624,2.213,4.701,3,1.709,3.251,1.997,3.64,2,976.636,30.83,12072.24,2.145
3.28,4.382,4.71,2.944,3.715,2.568,1.576,2.614,1.661,56.984,2.326,4.155,1.785,3.48,2.989,5.913,3.362,4.668,1.2,2.534,3.83,3,4.927,3.608,1.098,3.293,2,105.477,15.48,2480.987,2.681
2.669,1.107,4.054,3.691,7.227,1.915,2.494,5.66,2.034,213.378,3.59,3.181,4.675,1.649,2.85,4.6,1.821,2.057,1.796,2.203,4.627,3,4.174,3.744,1.033,3.688,2,567.916,26.556,5726.516,2.145
2.669,2.339,4.875,3.075,9.554,2.596,1.562,2.813,2.333,329.398,2.592,4.956,2.09,3.665,2.761,5.929,1.522,3.309,2.163,1.766,3.263,3,4.296,3.375,2.452,3.251,2,574.071,26.592,13880.846,1.072
2.861,3.737,4.202,2.216,6.818,3.731,3.634,1.871,1.645,263.75,3.922,4.869,4.607,1.399,2.811,3.423,1.701,2.259,1.444,3.231,5.388,3,5.903,3.1,2.767,3.634,2,427.73,24.108,7832.435,2.145
3.779,3.089,4.92,4.487,9.036,3.154,2.625,1.881,3.24,14.383,3.569,3.474,2.884,2.959,2.844,5.867,2.102,2.801,1.436,2.944,2.709,3,1.13,3.941,2.932,3.938,2,62.104,13.04,646.099,1.877
2.051,2.336,4.63,3.135,7.028,1.225,4.523,3.925,2.288,357.206,2.968,4.673,2.946,1.229,2.702,2.286,1.797,4.135,1.905,2.134,4.098,3,5.736,3.671,4.203,3.217,2,940.016,30.771,5693.455,3.217
4.062,3.781,4.433,2.804,5.931,2.013,4.643,2.037,3.221,57.832,1.507,3.952,3.331,1.447,2.804,2.093,3.2,4.93,1.72,1.5,3.496,3,5.774,3.636,4.986,3.879,2,257.135,19.556,1204.932,1.877
4.367,2.161,4.088,2.403,9.612,2.847,3.076,4.074,3.484,94.378,3.303,3.518,3.15,2.347,2.477,4.595,3.437,4.605,1.494,1.717,3.987,3,2.705,3.464,4.791,3.587,2,583.278,24.999,3659.201,1.609
2.733,5.281,3.733,3.546,8.09,3.857,3.931,3.348,1.751,286.614,1.172,3.984,1.957,1.075,2.221,5.742,3.974,2.71,1.272,1.637,2.875,3,4.028,3.896,4.817,3.475,2,1241.176,32.03,5199.854,1.34
2.085,2.579,4.864,4.682,5.048,2.379,4.2,3.102,3.974,88.154,3.485,3.99,1.502,1.159,2.893,2.394,3.392,4.932,1.269,2.215,2.462,3,3.958,3.216,3.146,3.83,2,227.695,19.012,2378.289,1.609
2.394,4.69,3.117,3.04,8.189,1.336,3.093,4.141,3.8,227.778,3.326,3.621,4.417,1.97,2.443,5.753,2.665,2.035,3.876,1.468,3.94,3,4.861,3.055,3.396,3.934,2,545.8,25.247,2187.308,0
3.337,2.389,3.623,4.524,9.288,1.651,1.869,5.845,3.967,226.147,1.91,4.211,2.264,1.018,2.414,4.226,1.638,2.527,2.484,1.908,5.495,3,3.64,3.259,4.578,3.27,2,674.972,26.738,6488.453,1.072
2.79,3.668,4.967,2.488,4.335,2.022,4.846,1.369,1.693,349.237,3.499,4.888,2.451,3.896,2.662,4.577,2.427,2.596,2.008,1.465,3.95,3,1.952,3.701,3.914,3.642,2,779.907,28.01,8062.847,1.072
2.57,4.66,4.521,4.396,5.601,2.417,4.569,4.246,1.106,244.624,3.314,3.053,3.892,1.761,2.957,4.556,4.576,3.202,3.414,3.178,3.089,3,1.614,3.611,2.278,3.277,2,925.055,30.159,1852.024,0.268
2.962,4.562,4.074,2.384,8.993,1.923,4.773,3.748,2.718,216.813,2.018,4.088,2.089,3.101,2.655,4.225,2.608,2.065,2.865,2.525,2.758,3,1.174,3.107,4.815,3.36,2,694.143,26.802,2744.651,2.145
4.173,4.805,3.811,3.531,4.821,2.408,2.317,5.022,3.118,59.378,3.75,4.975,1.334,1.437,2.791,5.973,1.995,2.165,3.017,2.946,4.55,3,1.42,3.472,3.812,3.26,2,318.184,21.207,1757.48,0
