$Data,$aa,$acap,$aexp,$b,$cplx,$docu,$etat,$flex,$kloc,$ltex,$pcap,$pcon,$plex,$pmat,$pr,$prec,$pvol,$rely,$resl,$ruse,$sced,$site,$stor,$team,$time,$tool,<effort,<months,<defects,<risks
2.432,5.793,3.339,3.877,6.545,2.008,2.975,5.534,4.363,108.308,3.577,4.674,1.796,2.548,2.767,5.977,4.064,4.189,1.918,1.316,3.885,3,1.664,3.72,4.48,3.457,2,357.119,21.328,1298.453,1.609
3.394,5.992,4.445,2.648,9.121,2.515,4.688,3.114,4.564,154.097,1.904,4.31,3.999,3.475,2.196,2.448,4.705,2.886,3.775,3.272,3.871,3,5.807,3.388,4.725,3.545,2,334.689,20.46,460.999,0
2.954,5.405,3.414,2.536,3.766,1.016,3.863,3.102,3.767,287.919,3.857,4.822,2.985,2.987,2.745,1.933,3.469,2.515,1.293,4.496,4.019,3,4.498,3.802,4.655,3.389,2,354.947,21.029,1731.77,2.145
2.002,4.352,3.537,2.925,5.861,3.906,1.85,1.578,1.175,359.02,2.168,4.991,3.781,2.016,2.985,2.965,2,2.514,1.854,3.965,2.481,3,2.747,3.961,1.937,3.032,2,824.804,29.247,16930.57,2.413
2.022,5.075,3.77,2.796,8.789,2.256,3.114,2.07,4.048,19.96,2.852,3.032,2.924,2.385,2.611,3.69,3.136,3.807,3.12,3.884,4.435,3,4.752,3.074,4.362,3.591,2,104.351,14.845,310.84,0
3.354,2.108,3.899,2.608,6.172,2.828,3.152,3.707,4.093,31.282,1.138,4.02,3.957,2.13,2.778,5.915,4.481,3.973,1.831,2.483,3.087,3,1.684,3.414,4.948,3.935,2,206.75,17.932,561.682,1.609
2.178,1.736,3.506,4.643,5.908,2.775,1.912,5.827,1.256,229.408,2.785,4.482,4.882,1.116,2.566,4.134,4.302,3.508,1.513,3.693,5.404,3,1.735,3.177,2.643,3.709,2,475.292,24.212,3985.976,1.877
3.453,2.484,4.898,2.255,8.746,3.742,2.267,2.906,1.363,138.01,1.929,3.155,2.13,1.873,2.679,3.829,1.717,3.566,2.724,3.178,4.455,3,4.062,3.405,4.322,3.469,2,776.886,28.229,9051.959,0.804
2.368,1.52,4.202,3.978,8.913,1.816,3.607,5.185,3.117,293.769,2.806,3.5,1.229,1.213,2.317,5.723,2.903,4.354,2.836,1.796,4.978,3,3.428,3.162,4.433,3.04,2,1319.354,32.737,7684.13,1.072
2.228,1.333,4.733,2.276,7.754,3.693,3.201,2.012,2.741,245.387,2.793,4.169,2.703,1.067,2.682,1.972,1.36,2.085,1.036,2.087,3.707,3,4.82,3.301,2.774,3.112,2,551.368,25.285,21569.63,2.145
4.826,3.634,3.113,2.313,4.167,3.456,1.914,1.514,1.218,344.007,3.039,4.253,1.907,2.411,2.628,2.327,2.675,2.659,1.633,1.271,2.277,3,2.871,3.079,3.703,3.732,2,1490.001,34.759,43065.462,1.609
2.369,3.966,3.883,4.477,6.346,1.133,3.94,5.119,1.476,371.215,1.213,4.323,4.411,1.846,2.692,4.017,3.033,4.233,3.185,1.841,3.635,3,1.221,3.778,4.621,3.297,2,1600.503,35.843,3414.004,0.536
4.677,2.382,4.149,2.954,4.025,3.987,2.845,1.918,4.243,211.623,3.898,3.478,2.352,2.884,2.951,4.196,2.993,3.589,1.957,4.936,4.881,3,3.821,3.9,4.314,3.432,2,912.063,27.447,7147.472,1.609
2.325,3.414,4.483,3.368,5.316,3.748,2.476,3.688,2.672,159.718,3.124,4.516,2.752,1.357,2.796,3.189,3.261,4.879,1.966,2.469,5.885,3,1.57,3.028,3.661,3.036,2,934.572,29.831,10488.113,2.145
2.932,1.646,4.624,3.187,7.438,2.107,1.797,4.481,3.018,87.829,3.479,3.201,4.754,3.161,2.441,4.448,3.476,4.777,1.23,1.556,4.962,3,3.317,3.327,2.277,3.667,2,193.761,18.777,3242.528,1.609
3.252,2.093,3.381,4.918,8.807,1.281,3.395,3.986,1.785,123.437,2.353,3.672,2.347,2.152,2.552,5.618,1.069,2.981,1.299,3.15,2.586,3,2.23,3.413,4.547,3.745,2,479.041,24.353,3162.766,1.072
3.686,3.852,3.35,2.602,4.832,1.092,3.388,2.279,1.225,267.143,3.536,3.251,4.614,2.821,2.054,5.061,3.616,3.395,2.765,4.968,4.486,3,1.778,3.031,4.046,3.266,2,1014.314,29.847,2754.713,0
3.332,2.912,3.529,4.395,7.597,3.308,1.715,1.686,3.629,234.71,1.442,4.968,3.173,1.99,2.589,3.176,2.237,2.808,1.976,1.498,4.899,3,1.689,3.727,2.893,3.96,2,1160.824,32.935,35397.902,1.877
2.994,2.305,3.488,3.163,8.322,3.408,1.366,5.941,2.24,329.531,2.139,3.964,3.229,2.368,2.616,5.244,4.928,2.28,2.278,2.343,4.304,3,3.604,3.158,3.551,3.138,2,647.369,25.947,4184.1,0
4.014,4.171,3.973,2.108,6.644,2.874,3.161,3.613,1.265,33.738,1.086,3.387,3.762,1.159,2.834,1.704,2.865,2.102,2.139,1.372,5.072,3,5.179,3.075,3.609,3.096,2,204.437,19.06,1462.025,0.268
3.333,1.115,4.959,2.308,5.55,2.161,2.962,1.69,2.478,55.741,3.881,4.159,4.259,1.383,2.813,4.83,1.347,4.573,2.741,3.606,3.463,3,1.46,3.919,2.468,3.681,2,250.063,20.192,3585.638,1.34
3.364,4.808,4.046,4.143,3.696,3.74,3.563,4.174,1.449,62.19,1.415,3.804,4.44,1.009,2.995,2.166,3.535,4.018,1.342,2.913,5.597,3,5.233,3.537,1.796,3.018,2,266.863,20.652,1997.148,1.877
3.009,2.137,3.365,4.463,7.709,2.898,2.552,1.95,2.515,342.667,3.94,4.655,1.011,2.743,2.478,4.126,1.728,2.803,1.892,1.953,4.047,3,2.478,3.07,3.936,3.906,2,1242.114,33.257,26843.475,1.609
2.806,4.804,3.43,4.509,4.224,3.599,3.492,2.227,2.158,254.764,3.25,3.384,1.548,1.891,2.888,5.941,3.315,4.452,3.893,2.3,3.772,3,2.615,3.381,1.323,3.665,2,1175.175,32.397,14020.179,0.268
2.555,1.421,4.618,4.303,5.603,3.947,4.259,1.567,1.003,19.063,3.862,4.13,3.033,1.194,2.878,3.503,2.099,4.784,1.058,3.959,4.126,3,2.225,3.773,3.897,3.924,2,91.41,14.63,1040.463,2.145
3.211,3.315,4.85,2.912,5.415,3.379,1.795,3.693,3.119,264.424,1.459,3.263,2.615,3.452,2.828,5.619,3.951,3.936,3.713,2.532,2.633,3,2.078,3.314,3.574,3.69,2,1017.345,29.794,6518.091,0.268
2.577,3.517,4.032,2.114,5.643,1.06,3.087,3.789,1.035,101.669,3.465,4.223,4.02,1.794,2.153,5.315,2.392,3.588,1.673,2.481,5.471,3,1.798,3.463,1.135,3.423,2,654.691,28.26,5717.579,4.29
3.204,3.546,3.879,2.502,8.018,2.353,3.05,2.178,2.641,290.21,2.854,3.951,2.441,2.809,2.217,4.015,3.49,2.871,1.847,1.073,5.731,3,3.219,3.784,2.929,3.421,2,1044.433,31.383,22716.924,1.072
2.66,1.584,3.328,2.075,4.668,1.419,3.648,1.502,4.345,312.107,1.984,3.67,2.587,1.987,2.657,5.846,3.932,4.502,1.272,2.303,4.483,3,1.133,3.3,3.408,3.179,2,2209.891,37.741,24498.318,1.34
2.65,2.856,4.732,2.911,5.912,2.254,3.448,3.522,2.612,242.916,1.127,4.48,1.614,2.766,2.418,5.992,1.792,2.08,1.177,1.482,4.807,3,4.608,3.179,4.402,3.227,2,639.993,26.613,6707.669,2.145
2.925,4.04,3.248,4.055,3.818,2.186,4.801,1.549,1.84,127.852,2.831,3.499,3.166,3.198,2.975,5.023,4.55,3.575,3.767,4.7,3.466,3,1.64,3.164,3.372,3.999,2,680.775,26.154,1080.767,0
2.417,3.421,4.609,3.376,6.734,3.915,3.792,5.628,2.461,387.697,3.396,3.197,1.469,2.482,2.972,1.462,3.283,2.536,1.586,1.595,2.115,3,3.566,3.171,4.316,3.971,2,1680.184,36.351,5622.455,1.609
2.822,3.758,4.714,3.193,7.433,3.069,1.122,4.992,4.362,109.148,3.919,4.335,1.364,1.866,2.997,2.637,3.136,3.723,2.644,2.453,4.415,3,3.095,3.495,4.104,3.178,2,346.363,21.522,3641.488,1.072
2.695,5.51,3.735,2.302,7.436,2.788,2.025,4.249,2.691,194.009,2.617,4.759,4.089,3.571,2.877,3.771,4.487,4.873,2.042,1.19,4.824,3,5.91,3.592,3.769,3.778,2,487.53,24.511,2477.184,0.536
3.315,3.787,4.009,3.495,3.362,1.144,4.934,4.84,4.227,252.755,2.299,3.358,1.967,2.555,2.793,5.289,3.956,3.153,2.977,3.418,2.774,3,3.015,3.127,4.31,3.642,2,847.237,27.608,1381.637,1.072
3.737,3.923,4.587,2.976,8.62,3.576,3.111,1.016,1.346,15.294,2.963,3.611,2.041,3.297,2.236,2.578,3.362,3.86,1.743,4.124,3.765,3,4.72,3.555,4.581,3.432,2,87.116,14.224,371.758,1.609
4.658,2.199,3.885,2.442,4.28,2.129,2.934,3.007,4.714,225.135,1.869,3.523,4.933,1,2.209,5.809,3.571,4.748,1.705,1.401,5.737,3,3.212,3.823,2.977,3.343,2,1120.374,30.919,15866.87,1.34
4.114,4.712,4.46,2.62,4.39,3.595,3.326,4.55,2.149,106.014,1.078,4.463,4.368,3.443,2.901,5.231,4.445,2.573,2.032,4.629,3.036,3,5.358,3.819,4.697,3.049,2,282.78,19.66,299.01,1.072
2.776,1.834,4.593,4.1,7.581,3.324,3.811,3.98,4.799,146.841,1.653,4.39,2.201,3.391,2.772,3.954,4.833,2.112,1.249,4.175,3.121,3,4.501,3.63,2.257,3.948,2,237.768,18.702,1568.577,2.145
2.399,3.467,3.235,2.179,9.569,2.464,3.534,4.648,2.042,93.552,3.701,4.011,4.525,1.956,2.457,5.205,4.278,4.275,1.659,4.537,3.004,3,2.721,3.165,3.779,3.481,2,226.312,18.69,825.924,1.609
3.988,2.291,4.38,2.671,6.103,3.411,2.989,5.973,1.85,280.079,2.068,3.423,4.701,1.382,2.609,5.294,3.721,4.63,2.673,3.588,3.291,3,4.883,3.143,3.732,3.367,2,687.014,26.71,2896.042,0.536
3.531,1.026,4.972,3.696,5.418,2.545,2.608,3.403,3.962,219.15,3.634,3.544,1.531,2.467,2.694,4.768,3.479,4.622,2.799,4.352,5.414,3,2.894,3.328,3.017,3.883,2,793.778,27.254,9418.174,0.536
2.448,4.892,4.696,3.403,8.747,3.136,3.825,1.029,4.506,199.181,1.8,4.147,4.801,3.38,2.997,2.571,2.003,4.793,3.572,2.721,3.508,3,2.472,3.619,1.842,3.729,2,862.913,28.788,6436.588,0.268
2.388,5.495,3.935,3.915,7.699,1.427,3.734,2.029,2.176,36.561,2.434,3.168,1.958,3.459,2.042,5.702,4.632,2.589,2.695,2.054,5.563,3,2.198,3.844,3.444,3.551,2,183.283,17.869,675.145,0
2.102,5.134,3.221,4.248,7.291,1.765,1.96,5.894,2.815,157.275,3.361,3.234,1.883,2.17,2.711,5.763,3.254,2.423,2.963,1.484,4.575,3,4.704,3.05,2.836,3.502,2,404.324,23.249,1910.115,0
3.144,2.916,4.644,4.853,9.776,3.386,3.593,4.935,4.093,305.905,3.033,3.329,1.184,1.543,2.427,5.473,2.476,3.6,3.379,4.363,5.479,3,3.86,3.823,4.578,3.012,2,1252.888,31.502,5146.193,0
2.939,4.507,3.643,3.725,8.547,3.259,1.628,2.506,2.157,68.895,2.174,3.853,2.506,2.444,2.463,2.65,3.491,2.837,1.773,1.281,4.052,3,1.842,3.115,3.091,3.781,2,318.116,21.817,6279.567,1.072
3.092,3.416,4.822,2.078,4.96,3.673,1.256,1.283,3.866,149.432,1.284,3.501,2.457,2.154,2.314,5.411,2.904,2.852,2.065,1.588,3.528,3,3.583,3.035,3.432,3.118,2,727.7,27.704,12978.25,0.804
2.412,5.875,3.266,4.772,4.865,2.803,1.834,1.65,4.725,63.977,1.738,3.199,4.36,2.687,2.819,1.52,3.72,4.766,1.109,3.756,3.784,3,2.64,3.114,4.954,3.494,2,123.262,15.224,1016.148,1.34
4.14,1.233,3.69,2.476,6.446,1.665,1.247,4.753,2.613,157.704,3.539,4.473,3.461,2.452,2.408,5.998,3.648,3.41,1.027,4.57,4.114,3,4.241,3.892,4.654,3.854,2,352.56,21.41,1984.662,2.145
3.076,1.2,4.225,3.695,6.352,2.14,4.317,3.878,4.578,313.03,1.145,3.008,3.916,2.248,2.386,4.274,3.977,3.384,1.464,1.381,5.515,3,3.647,3.006,1.095,3.39,2,1228.699,32.189,15785.958,1.877
2.343,3.809,4.214,3.394,8.11,2.507,1.172,2.281,2.421,30.628,2.483,3.259,3.937,2.432,2.153,5.492,3.709,4.456,2.711,1.855,5.476,3,4.95,3.632,2.158,3.984,2,123.167,16.393,1392.831,0.536
2.981,2.383,3.177,4.912,4.845,1.821,1.217,4.122,2.836,339.917,1.41,4.66,1.575,1.909,2.866,5.062,2.356,3.518,1.038,2.148,2.766,3,2.04,3.325,3.108,3.24,2,995.678,30.727,22880.183,2.145
3.242,4.05,4.696,2.513,8.747,2.069,1.126,5.338,3.069,135.143,2.354,4.847,3.114,3.109,2.856,4.458,1.805,3.039,2.961,2.385,2.664,3,2.281,3.267,4.732,3.188,2,222.889,19.119,1858.733,1.072
2.032,5.668,4.903,3.558,4.145,2.048,4.998,3.757,4.055,87.573,3.696,3.215,3.057,2.66,2.459,2.756,4.855,2.691,2.029,3.776,4.466,3,1.525,3.198,2.48,3.279,2,259.62,19.191,693.054,0.804
3.894,2.784,4.385,2.104,3.646,3.309,4.848,4.606,2.557,190.669,3.506,3.941,2.557,1.224,2.755,2.748,4.719,2.446,1.405,4.239,4.403,3,2.794,3.105,2.777,3.877,2,705.163,26.567,4347.433,1.609
2.015,2.651,4.82,2.292,3.875,3.497,3.322,3.02,1.28,345.583,2.609,3.473,1.524,1.782,2.911,5.447,1.095,3.782,1.041,3.354,3.673,3,5.091,3.07,4.94,3.285,2,1014.785,30.373,9696.682,1.609
2.329,4.063,4.565,2.125,8.442,3.047,4.177,4.028,3.339,179.13,3.997,3.931,2.392,2.908,2.969,2.823,2.136,2.786,1.508,3.532,5.29,3,4.724,3.425,4.919,3.955,2,452.724,23.111,2793.441,1.609
4.5,2.515,4.844,2.433,9.357,3.767,4.915,4.65,3.936,171.547,3.01,4.434,2.334,1.661,2.696,4.741,2.555,2.004,3.987,2.623,4.842,3,5.82,3.244,4.05,3.039,2,484.076,23.942,2037.015,0
3.266,5.488,4.921,2.309,5.913,3.131,1.742,5.541,1.93,32.144,3.85,3.024,1.204,1.475,2.239,3.334,4.199,2.461,1.032,4.052,3.508,3,4.58,3.97,4.691,3.494,2,110.076,15.191,328.526,1.609
2.21,5.387,3.13,2.454,7.194,3.54,3.983,2.241,2.57,52.327,3.298,3.478,1.93,2.417,2.918,3.991,4.203,2.596,1.359,4.388,5.847,3,3.952,3.237,3.434,3.281,2,271.238,19.628,1190.951,1.072
2.208,5.076,3.496,2.926,8.059,2.973,1.193,4.591,2.164,134.648,1.471,4.074,3.875,2.876,2.659,5.551,4.639,4.635,2.435,1.824,4.432,3,5.826,3.099,3.012,3.736,2,402.006,23.103,1818.566,0.536
2.303,3.794,4.762,3.124,3.598,3.038,1.734,2.769,3.223,212.447,2.904,3.96,2.214,1.125,2.515,4.344,3.91,2.639,2.483,4.547,4.987,3,1.354,3.761,1.951,3.037,2,882.574,28.709,9586.983,1.072
2.382,1.318,4.785,3.799,3.614,2.079,4.037,5.553,3.585,331.198,3.317,4.892,1.038,1.201,2.877,3.594,4.296,4.214,1.386,1,3.352,3,2.932,3.158,2.374,3.138,2,1187.06,32.072,8319.083,2.145
2.523,2.107,4.015,3.474,4.941,2.966,2.34,3.68,1.615,218.451,1.5,4.386,1.21,1.461,2.579,4.102,4.969,3.357,1.036,1.863,3.155,3,3.644,3.43,3.877,3.44,2,793.041,28.148,7310.816,2.145
3.308,5.598,3.784,2.148,9.007,3.717,4.212,2.999,3.857,54.067,2.455,3.712,4.651,1.733,2.657,4.905,3.209,2.384,2.812,2.183,5.16,3,4.12,3.873,3.211,3.46,2,201.796,18.72,1142.662,0
2.386,3.834,3.828,2.61,4.359,3.765,3.743,1.105,2.249,286.736,3.416,3.799,3.432,1.204,2.524,5.21,4.264,3.809,2.644,2.253,2.967,3,2.198,3.763,2.888,3.725,2,1505.684,34.65,12210.276,0
2.93,3.375,3.99,2.564,3.716,3.21,2.515,2.238,1.289,244.961,3.405,3.259,2.715,2.268,2.906,5.439,4.117,3.289,3.881,1.156,4.991,3,5.363,3.912,3.74,3.399,2,1008.198,30.187,6568.755,0
2.153,3.901,3.421,3.636,7.12,1.976,4.59,4.165,4.515,204.069,1.452,3.593,2.5,1.291,2.799,4.913,3.012,3.077,1.045,3.123,5.105,3,5.754,3.514,3.892,3.116,2,564.468,24.597,2898.955,1.34
2.281,1.061,4.413,3.092,5.737,2.029,1.079,3.255,2.925,334.336,2.884,3.792,4.843,1.057,2.992,4.36,2.347,4.875,3.713,2.98,5.562,3,1.511,3.723,3.122,3.637,2,1842.77,36.757,19736.379,0
2.21,2.272,4.714,2.87,5.549,1.756,4.627,3.276,4.639,108.534,1.587,4.069,2.993,3.768,2.652,4.597,4.263,3.125,1.621,1.642,5.897,3,4.963,3.036,1.821,3.86,2,315.365,21.086,2275.12,3.753
2.863,4.143,3.551,3.525,3.83,1.674,3.631,1.658,2.266,166.162,1.42,3.823,2.813,1.036,2.941,2.705,2.21,2.657,2.442,1.305,3.322,3,5.69,3.192,2.132,3.954,2,873.866,29.891,8033.478,0.268
3.662,5.148,4.414,2.059,3.653,2.073,3.058,1.972,4.056,186.285,3.44,3.424,3.862,3.998,2.348,4.854,4.322,4.502,2.479,1.695,5.125,3,1.533,3.198,4.976,3.317,2,771.317,27.258,3032.608,0.536
4.034,4.434,3.014,3.013,9.21,3.65,3.369,2.786,3.218,322.758,3.328,4.07,4.308,3.075,2.933,1.58,1.649,2.711,1.179,2.55,2.22,3,1.797,3.216,4.185,3.276,2,786.87,28.243,10272.809,1.609
2.047,5.703,3.489,3.287,4.986,3.982,3.239,2.873,4.302,276.604,1.934,4.006,1.002,1.608,2.757,4.54,3.374,3.086,1.198,1.771,3.923,3,5.617,3.3,4.929,3.997,2,965.339,29.284,5970.443,1.609
2.354,5.222,4.01,3.612,5.89,1.556,4.217,5.953,3.155,153.407,1.687,3.285,3.504,3.496,2.858,4.723,3.349,3.716,1.051,1.895,3.898,3,4.943,3.258,4.643,3.268,2,357.216,21.654,640.745,2.413
2.525,1.698,3.985,4.174,8.833,1.43,3.016,5.387,2.46,117.53,3.863,4.028,4.404,3.728,2.435,4.561,4.102,2.037,1.869,3.454,5.879,3,4.481,3.239,1.643,3.282,2,198.372,18.406,809.974,2.145
3.134,4.388,3.822,3.951,8.47,3.27,3.537,2.533,2.428,17.746,2.952,3.28,1.345,1.957,2.637,3.397,4.209,2.446,3.181,2.307,5.355,3,4.142,3.75,4.311,3.931,2,129.232,15.939,475.328,0
3.861,5.55,4.658,2.895,5.327,2.834,1.378,3.567,4.947,56.732,1.465,3.479,2.133,2.98,2.558,3.286,4.19,3.972,1.766,3.229,2.384,3,4.409,3.58,4.861,3.304,2,175.007,16.87,699.936,1.877
3.59,3.71,3.631,2.83,7.492,3.732,2.026,1.854,4.076,243.531,2.153,4.343,4.658,1.089,2.584,2.707,1.38,4.467,1.085,3.558,4.687,3,2.652,3.126,4.914,3.12,2,703.326,26.201,13939.745,1.609
2.009,2.642,4.68,2.573,6.27,1.557,3.548,3.888,4.833,166.667,2.903,4.768,1.062,1.406,2.972,2.578,2.889,4.46,1.216,1.644,2.228,3,1.344,3.258,2.792,3.143,2,692.889,26.82,9072.667,3.485
3.037,2.78,3.363,4.263,9.24,1.96,3.932,2.891,1.728,278.89,1.863,3.627,4.174,2.115,2.063,5.779,1.807,2.682,1.118,2.401,2.404,3,2.615,3.628,3.7,3.335,2,693.765,28.341,7301.445,1.34
3.258,2.062,4.463,2.941,7.409,3.179,1.112,2.55,2.43,219.633,2.476,3.058,2.563,3.944,2.713,3.993,3.791,3.405,1.364,3.021,3.982,3,2.713,3.896,3.629,3.333,2,682.543,26.223,10995.286,1.609
3.332,5.642,3.915,3.505,3.594,2.826,3.657,1.332,1.67,98.457,1.766,4.191,3.471,2.327,2.993,5.194,3.089,3.358,3.691,3.674,3.105,3,3.875,3.999,3.319,3.917,2,464.405,23.653,1551.989,0
2.669,1.107,4.054,3.691,7.227,1.915,2.494,5.66,2.034,213.378,3.59,3.181,4.675,1.649,2.85,4.6,1.821,2.057,1.796,2.203,4.627,3,4.174,3.744,1.033,3.688,2,567.916,26.556,5726.516,2.145
3.673,1.932,4.858,3.034,5.301,2.905,3.805,1.371,2.35,47.289,1.137,3.293,1.455,2.936,2.662,5.931,3.317,3.212,1.35,3.294,4.079,3,4.603,3.821,2.9,3.023,2,220.29,18.917,1971.114,1.877
3.814,3.147,4.004,4.203,6.526,3.72,4.045,3.015,3.853,20.998,1.719,4.053,1.683,1.529,2.494,4.555,4.205,3.174,1.702,2.612,5.355,3,1.54,3.001,2.43,3.045,2,207.501,18.403,1316.474,2.413
2.44,5.782,4.157,2.437,8.898,3.808,3.392,1.821,2.568,281.338,2.988,4.201,4.305,3.859,2.129,5.837,3.878,2.477,3.166,4.052,5.48,3,1.55,3.525,4.049,3.399,2,1079.084,30.29,3046.231,0
3.873,1.212,4.812,3.159,6.724,3.683,3.885,4.52,2.239,308.412,2.36,3.926,3.48,1.042,2.294,4.048,4.463,3.512,2.91,1.455,5.139,3,5.774,3.194,1.531,3.834,2,989.156,31.065,11203.558,0.536
4.129,4.872,4.863,2.666,7.265,2.519,3.519,4.729,1.353,17.939,3.215,4.355,3.55,3.22,2.54,5.42,3.292,2.81,3.128,1.565,4.052,3,4.97,3.48,2.474,3.281,2,46.544,11.993,193.641,0
2.054,4.643,4.62,3.418,6.364,3.552,4.488,1.222,1.957,39.007,3.352,4.92,4.214,2.447,2.9,2.327,2.322,4.48,1.272,2.61,2.946,3,2.187,3.54,3.295,3.602,2,137.545,16.814,1089.137,2.145
2.553,2.689,3.986,4.702,6.717,1.74,4.621,5.788,4.624,197.846,2.217,3.869,3.24,1.928,2.851,4.651,4.485,3.187,2.095,3.881,5.32,3,5.846,3.524,4.697,3.588,2,585.513,24.225,644.746,0
2.867,5.893,3.531,3.164,6.644,2.68,4.731,2.703,2.308,244.938,2.571,4.42,2.719,3.631,2.551,2.961,4.198,2.083,1.221,4.944,4.342,3,2.141,3.378,4.244,3.747,2,875.855,28.049,1801.635,1.609
2.027,4.93,3.538,4.276,5.104,2.602,4.028,1.8,2,183.629,3.7,4.034,1.72,3.427,2.568,5.591,4.379,4.2,1.946,4.776,5.359,3,1.768,3.333,3.364,3.213,2,517.731,23.77,2600.954,1.609
2.975,5.023,3.52,4.131,3.291,2.271,1.992,2.907,4.363,239.239,1.278,3.805,2.352,1.442,2.5,4.52,3.44,3.429,1.192,2.503,2.934,3,5.45,3.358,2.631,3.246,2,493.335,23.9,6826.115,1.34
3.652,5.871,3.197,3.38,5.553,2.173,2.256,1.38,4.591,30.205,2.975,3.798,3.347,2.388,2.027,5.33,4.452,4.342,1.493,3.014,5.192,3,4.577,3.836,4.939,3.592,2,97.819,14.392,483.502,1.072
2.958,3.461,4.172,2.505,9.784,2.998,2.766,1.96,4.277,13.721,2.763,4.864,2.961,3.743,2.582,5.412,2.715,3.344,1.823,3.94,4.092,3,4.175,3.195,3.416,3.569,2,60.847,12.637,310.884,2.145
4.955,3.381,4.278,2.989,4.749,3.211,2.739,3.428,2.197,133.088,1.662,3.67,1.89,1.643,2.211,5.804,4.241,2.244,3.397,1.662,4.605,3,3.126,3.228,4.806,3.514,2,1308.568,32.535,3960.272,0.268
4.424,1.911,3.724,3.185,7.611,2.095,1.707,4.369,3.919,281.264,3.722,3.051,3.94,2.823,2.415,5.944,3.13,4.367,2.282,2.473,3.804,3,1.949,3.155,3.481,3.621,2,877.1,28.635,10029.982,0
3.357,3.398,4.535,2.133,5.157,2.306,4.893,2.214,2.194,381.024,2.527,4.967,4.634,3.043,2.861,5.358,2.386,4.936,2.748,2.753,5.834,3,2.428,3.818,3.291,3.16,2,1956.16,37.106,10513.689,1.072
2.508,5.149,3.582,3.589,5.033,2.03,3.019,1.63,2.048,391.961,1.613,3.866,3.108,3.349,2.344,5.8,3.274,2.403,3.108,1.623,5.2,3,1.786,3.431,1.769,3.354,2,2355.197,40.883,19536.281,0.804
2.707,2.843,4.266,3.805,9.717,1.362,4.278,5.149,3.032,86.884,1.094,3.398,3.569,1.969,2.413,2.168,3.669,2.852,1.048,1.876,4.165,3,3.401,3.331,4.039,3.077,2,276.944,20.365,1300.458,2.413
3.555,3.5,4.441,3.27,5.494,1.472,2.891,3.001,4.815,63.698,1.548,3.563,1.058,1.855,2.31,4.467,3.234,2.711,1.199,3.307,5.176,3,5.883,3.855,4.602,3.498,2,221.623,18.452,1276.325,2.413
3.315,3.701,3.538,4.243,6.815,2.432,3.444,1.607,2.503,100.353,1.789,4.396,3.506,1.696,2.048,5.742,2.813,2.606,1.3,1.658,5.907,3,5.74,3.91,3.646,3.068,2,212.669,19.056,2800.197,1.609
2.932,5.935,4.754,4.257,7.758,3.636,2.667,4.315,1.068,30.933,3.936,3.349,2.396,1.719,2.546,1.936,2.873,2.083,2.958,2.461,4.275,3,4.257,3.535,1.565,3.538,2,114.806,16.263,794.919,0.536
2.369,4.953,3.528,3.162,7.01,3.521,2.742,2.792,4.545,122.43,3.258,3.34,3.603,3.652,2.699,5.466,4.637,2.924,1.98,4.257,5.015,3,3.462,3.397,4.019,3.514,2,362.555,21.175,1196.794,1.072
2.258,2.196,4.039,2.489,8.024,2.688,3.811,5.857,3.076,371.35,1.128,3.577,3.97,1.115,2.389,5.901,3.223,2.22,1.116,3.598,2.385,3,2.517,3.225,1.992,3.526,2,1133.652,31.341,5799.391,2.681
2.105,5.72,3.96,3.656,9.059,2.314,2.732,1.906,2.03,79.472,2.848,3.712,1.146,2.727,2.233,5.43,3.112,2.397,3.09,1.827,4.567,3,3.363,3.579,3.966,3.368,2,317.092,21.716,2423.481,0
2.016,3.152,4.181,3.603,4.055,1.869,4.587,2.336,2.303,296.828,3.489,3.944,3.779,3.677,2.855,5.496,2.67,2.394,2.221,1.391,2.407,3,2.942,3.437,1.425,3.973,2,831.031,29.286,5275.549,1.34
2.047,5.207,4.298,3.844,7.269,3.831,1.742,3.015,2.799,164.397,3.012,4.671,2.104,1.161,2.488,2.767,3.444,4.775,1.29,4.553,4.013,3,5.278,3.735,2.313,3.5,2,479.433,23.926,5626.721,2.145
2.491,5.257,4.017,3.374,4.398,1.212,3.213,3.153,2.855,68.517,2.175,4.463,1.43,2.346,2.917,3.086,1.848,3.951,1.048,2.298,2.229,3,4.301,3.12,4.566,3.796,2,177.233,17.998,1320.567,3.217
2.768,2.814,4.231,3.181,5.99,2.343,4.596,1.379,4.167,215.585,1.008,4.267,1.636,2.654,2.62,5.374,3.662,3.884,2.157,1.472,4.624,3,5.789,3.372,4.892,3.754,2,724.494,26.681,3920.273,1.072
2.451,2.641,3.947,2.332,5.375,3.755,1.399,1.308,4.107,294.735,3.224,3.387,3.498,1.402,2.977,5.747,1.467,4.041,2.228,4.305,5.229,3,3.37,3.369,4.483,3.849,2,1046.408,29.416,17919.699,0
2.351,5.204,4.02,2.463,9.243,3.638,4.158,1.148,2.256,297.721,1.116,4.966,2.716,3.452,2.224,3.487,4.762,2.257,2.045,3.153,3.188,3,2.011,3.217,2.435,3.75,2,690.672,26.862,6618.471,1.072
2.294,4.105,4.524,2.573,7.917,2.232,2.375,2.35,2.641,352.32,2.31,3.709,2.678,3.197,2.705,3.363,1.388,2.374,2.947,3.59,2.737,3,2.302,3.105,4.519,3.733,2,809.859,28.163,8658.801,0.536
