$Data,$aa,$acap,$aexp,$b,$cplx,$docu,$etat,$flex,$kloc,$ltex,$pcap,$pcon,$plex,$pmat,$pr,$prec,$pvol,$rely,$resl,$ruse,$sced,$site,$stor,$team,$time,$tool,<effort,<months,<defects,<risks
2.058,5.503,4.294,4.853,4.813,1.481,4.94,5.348,4.155,187.576,3.377,4.666,2.389,2.977,2.716,3.178,1.476,4.57,3.907,2.085,4.522,3,3.528,3.516,4.091,3.791,2,683.552,27.1,1593.584,1.072
2.409,5.223,4.501,4.902,6.018,1.431,3.739,5.699,1.559,279.478,1.661,4.936,4.019,3.851,2.575,1.561,2.262,2.867,2.048,2.426,4.696,3,3.894,3.191,1.48,3.424,2,567.056,27.112,2387.275,2.145
2.197,4.106,4.512,4.764,9.265,2.35,3.661,1.275,2.155,170.728,3.016,4.425,1.301,3.213,2.015,4.424,1.526,3.947,2.579,1.994,4.496,3,4.392,3.465,4.965,3.253,2,422.02,23.693,3809.209,1.072
2.817,4.771,3.476,2.928,4.223,1.865,4.114,4.918,2.77,245.91,1.073,4.876,1.96,2.355,2.008,2.847,1.044,2.948,1.512,2.265,4.23,3,5.589,3.149,3.001,3.368,2,578.736,26.23,6259.207,2.145
3.396,5.294,3.235,4.521,4.438,1.419,4.147,2.006,4.984,88.022,2.637,4.935,4.435,3.327,2.223,2.739,3.866,4.245,3.935,4.847,5.655,3,5.146,3.216,3.214,3.651,2,236.823,18.676,506.662,0.536
2.718,5.327,4.25,2.717,6.535,2.117,3.078,5.025,1.97,312.695,2.579,4.343,2.73,3.486,2.253,5.796,2.893,3.242,2.177,3.94,2.06,3,3.042,3.023,3.13,3.93,2,662.034,26.873,2468.165,1.072
2.076,4.105,3.823,4.224,6.211,3.159,4.146,2.844,3.697,228.779,2.554,4.556,2.977,3.523,2.495,2.99,1.088,3.619,1.176,3.259,2.105,3,3.388,3.91,2.794,3.363,2,534.632,25.086,5352.427,1.609
3.185,5.648,4.505,2.301,3.676,1.415,4.152,2.387,2.728,72.205,1.986,3.573,4.513,2.584,2.343,3.339,1.67,2.313,3.906,3.864,2.247,3,1.575,3.212,4.749,3.967,2,328.475,21.431,566.845,0.804
4.187,2.907,3.695,2.685,4.442,2.151,3.252,1.568,2.124,265.285,3.698,4.414,4.201,3.592,2,1.808,3.515,2.993,3.706,3.293,2.166,3,3.945,3.216,3.705,3.238,2,480.224,23.982,3638.699,0
3.797,4.648,4.228,3.477,5.866,3.377,4.994,1.264,2.696,304.057,1.717,4.335,3.287,3.284,2.086,2.577,1.314,3.951,2.188,2.856,4.588,3,3.691,3.957,4.33,3.739,2,1653.213,35.931,11038.695,1.072
3.697,2.884,3.878,3.065,8.21,3.103,2.046,2.406,1.442,304.569,2.136,4.192,4.529,2.404,2.744,1.588,1.307,4.065,3.077,1.756,5.613,3,2.334,3.014,4.317,3.977,2,1115.258,32.701,24885.209,0
2.838,2.004,4.822,4.649,6.304,1.932,4.33,4.865,4.012,369.476,1.72,4.09,2.107,2.446,2.179,1.1,3.486,2.3,3.64,4.454,3.036,3,3.379,3.16,4.972,3.514,2,715.111,25.823,1757.494,1.072
3.084,3.434,4.256,4.086,9.075,2.552,2.453,1.21,3.872,333.882,1.466,4.541,4.365,1.516,2.206,2.922,1.8,2.889,2.404,1.185,4.244,3,2.066,3.165,2.19,3.257,2,1255.948,33.596,32405.893,1.072
2.242,3.83,3.629,4.917,5.698,1.172,4.172,5.945,2.222,330.666,2.988,4.82,3.506,2.428,2.407,1.037,1.962,4.352,2.235,1.715,2.234,3,1.701,3.695,2.811,3.079,2,579.962,26.56,3979.286,1.34
4.477,5.504,4.818,2.467,4.26,2.715,3.681,1.009,3.629,310.138,2.583,4.468,3.272,1.785,2.635,4.545,2.369,2.494,1.759,1.717,3.676,3,2.988,3.121,2.976,3.119,2,874.421,29.137,13526.947,2.145
2.405,5.865,3.149,4.439,4.233,2.2,3.578,2.856,3.505,146.535,3.799,3.486,4.503,1.067,2.078,2.374,1.774,2.744,2.499,1.891,2.219,3,2.686,3.398,3.603,3.802,2,413.746,23.341,3042.286,0
3.751,3.788,4.144,2.015,5.481,1.912,3.072,2.302,1.231,347.877,3.772,4.037,3.672,3.38,2.246,4.431,3.669,2.983,2.102,4.505,4.326,3,1.041,3.28,4.188,3.341,2,1133.329,30.776,5650.883,2.145
2.566,2.338,3.801,4.105,3.27,3.003,3.247,5.569,3.071,221.565,2.078,4.48,3.631,3.408,2.648,1.342,1.276,2.338,3.123,2.763,2.767,3,3.889,3.063,4.021,3.377,2,400.939,22.822,2386.346,0
2.446,4.995,4.442,4.618,3.104,3.971,4.557,4.133,1.079,323.229,2.835,4.322,3.106,3.92,2.954,5.431,3.872,4.051,1.458,4.402,4.249,3,3.717,3.198,2.543,3.847,2,698.907,26.776,2903.437,2.145
4.958,2.568,3.792,4.665,7.718,1.693,3.012,1.201,3.745,193.716,1.448,4.119,4.75,1.225,2.506,4.697,1.235,2.433,2.855,2.618,5.578,3,5.444,3.992,4.748,3.216,2,444.613,23.493,3782.136,1.072
2.785,3.529,3.59,4.262,7.289,2.868,4.458,5.206,4.901,388.044,2.079,3.94,2.893,1.964,2.056,3.636,1.421,2.836,3.834,2.003,4.847,3,2.302,3.034,3.848,3.355,2,1669.84,35.74,10120.58,0
4.387,2.255,4.475,3.647,5.342,1.461,4.879,1.639,1.623,147.071,2.975,3.731,2.759,2.375,2.48,3.99,1.971,2.315,1.721,4.554,5.114,3,2.268,3.231,4.767,3.196,2,634.676,25.925,2512.568,2.145
2.749,4.913,3.267,4.985,9.541,1.816,3.588,4.908,2.564,201.204,3.874,4.515,2.068,1.216,2.034,4.306,1.801,4.902,3.89,1.106,3.515,3,4.896,3.116,4.738,3.5,2,488.956,24.914,2344.881,0.536
4.17,3.855,4.617,3.576,3.235,2.906,4.602,2.006,3.418,375.867,2.442,3.529,4.466,3.473,2.322,2.526,2.449,2.498,1.3,3.109,4.052,3,1.971,3.199,4.915,3.477,2,675.936,26.21,5658.553,1.609
3.439,3.701,3.58,4.476,7.738,1.255,4.949,3.98,1.3,226.229,3.611,3.296,3.303,1.569,2.536,4.956,1.773,4.066,1.535,1.107,5.859,3,1.389,3.153,3.818,3.896,2,987.799,31.107,8550.581,1.072
4.09,3.361,4.333,4.316,5.303,1.506,2.078,4.812,1.97,335.245,1.851,4.87,3.842,2.542,2.872,5.411,4.109,2.248,1.001,1.619,3.124,3,3.942,3.452,1.124,3.792,2,691.332,27.417,5269.888,3.217
3.055,5.595,3.85,4.576,6.743,3.01,4.966,4.181,4.078,258.509,2.691,4.674,1.131,2.531,2.549,1.976,1.076,3.951,1.303,3.278,3.942,3,5.117,3.365,3.543,3.189,2,738.064,27.608,4969.513,1.609
4.43,4.392,4.201,4.094,7.493,3.268,3.881,2.02,1.839,260.631,3.19,4.474,1.963,3.6,2.993,3.469,2.17,4.108,1.659,2.87,4.588,3,1.795,3.675,4.341,3.123,2,852.84,29.031,10266.665,2.145
3.334,5.806,4.578,4.127,7.234,1.457,4.75,3.345,2.387,222.44,3.78,4.504,3.685,3.967,2.909,2.773,2.652,4.567,2.862,3.685,2.001,3,2.525,3.703,3.266,3.08,2,411.917,22.595,1026.226,2.145
3.209,1.993,3.304,3.533,7.236,1.473,4.227,3.246,1.997,285.622,3.164,3.325,3.401,3.485,2.308,3.201,1.52,4.405,2.598,3.046,2.91,3,4.368,3.226,3.88,3.637,2,1039.426,31.03,5647.482,0
3.423,4.86,4.386,4.179,3.644,2.789,3.788,4.533,1.799,274.446,3.258,4.696,2.326,1.987,2.533,5.371,3.974,2.968,2.858,4.216,4.151,3,2.864,3.139,4.286,3.247,2,555.458,24.354,1900.416,1.072
3.821,3.458,4.273,4.238,6.359,2.526,1.362,2.192,2.064,195.944,1.039,4.866,3.679,3.293,2.711,5.646,2.074,3.789,3.192,4.049,5.976,3,2.96,3.428,4.784,3.855,2,727.634,27.173,4852.415,0
3.251,2.799,4.973,4.989,5.492,3.132,4.25,1.09,2.834,241.501,2.951,3.972,2.667,3.714,2.666,3.798,1.922,2.527,2.494,4.209,5.595,3,2.995,3.383,4.422,3.024,2,752.61,27.549,3747.546,0.536
4.17,3.05,4.293,4.381,3.937,1.278,3.067,2.227,2.028,292.173,3.896,4.854,3.129,2.573,2.32,4.357,4.033,2.642,1.957,4.627,4.815,3,3.717,3.961,2.254,3.94,2,667.723,25.853,4377.862,3.217
2.709,3.473,4.71,3.129,7.968,2.275,3.636,5.031,3.267,381.725,1.557,4.846,4.589,3.735,2.581,2.4,2.647,3.939,2.268,1.984,4.226,3,5.414,3.562,4.916,3.453,2,613.363,26.026,2589.619,1.072
3.892,2.729,3.316,4.537,3.886,3.488,1.606,2.2,1.337,252.042,1.255,4.929,3.785,2.273,2.61,2.314,1.326,4.713,2.641,2.983,3.774,3,2.692,3.166,3.127,3.864,2,1412.28,35.114,23317.564,0.536
2.766,4.806,3.612,4.22,5.215,3.878,3.706,4.915,2.059,371.977,2.612,3.088,1.83,1.015,2.896,3.488,1.496,2.837,2.49,3.624,3.563,3,4.863,3.459,3.834,3.824,2,1621.288,35.781,7871.738,0
4.384,5.394,3.934,4.73,3.585,2.026,1.811,2.268,1.223,285.813,1.281,4.016,2.137,3.961,2.284,3.654,2.095,2.365,1.535,4.445,3.298,3,4.97,3.283,3.564,3.182,2,521.099,24.701,3905.618,1.609
3.436,4.341,4.968,4.684,8.409,2.538,2.557,1.849,2.827,251.019,3.158,4.713,3.791,1.592,2.614,1.931,4.287,2.492,2.99,4.124,5.446,3,5.256,3.173,4.308,3.105,2,461.405,22.871,1794.254,1.072
4.798,4.043,4.952,4.787,9.849,3.524,4.598,1.959,1.826,338.365,2.908,4.829,2.549,2.33,2.198,1.305,1.318,2.524,3.111,3.215,4.822,3,5.924,3.444,2.856,3.306,2,781.42,28.393,7396.499,0
3.628,5.103,4.858,4.848,3.171,1.937,3.116,3.357,3.51,189.502,2.018,4.532,4.49,2.63,2.844,3.586,3.603,2.283,1.445,2.052,5.239,3,2.235,3.243,3.876,3.8,2,342.738,21.627,2292.498,3.217
2.924,5.756,4.17,4.942,4.268,1.223,3.28,3.299,3.134,259.393,2.662,3.516,3.714,2.956,2.068,3.505,2.547,2.647,3,2.888,2.083,3,5.161,3.538,4.484,3.439,2,329.565,21.531,1016.08,1.072
2.523,3.236,4.202,3.989,3.355,2.328,1.744,2.397,4.783,267.729,3.938,4.868,3.364,3.05,2.532,3.87,1.076,3.378,3.475,1.72,2.505,3,3.46,3.318,2.879,3.63,2,413.982,23.619,8790.764,0
3.18,1.672,4.59,4.648,3.757,2.571,3.636,4.57,3.279,269.733,1.812,4.212,3.856,2.563,2.881,4.529,2.754,2.895,2.309,4.261,2.545,3,1.686,3.578,4.149,3.998,2,852.781,28.325,2531.898,1.072
4.353,3.06,4.083,4.185,4.082,1.62,4.036,4.124,3.821,113.126,3.393,4.873,4.842,2.637,2.538,2.209,1.951,2.346,3.016,1.038,3.34,3,5.885,3.219,2.956,3.853,2,204.823,19.125,1056.352,1.072
3.955,5.288,3.152,4.795,4.41,3.408,3.761,1.94,2.211,244.278,3.184,4.238,1.186,3.221,2.484,5.568,1.635,4.187,1.003,1.92,2.875,3,3.873,3.571,1.459,3.955,2,762.04,29.406,15949.165,1.609
3.563,3.901,3.932,3.239,4.273,3.255,1.344,1.783,2.115,249.212,3.148,4.665,3.485,2.35,2.284,5.065,1.059,2.46,1.525,3.682,2.424,3,5.375,3.246,2.43,3.944,2,344.116,22.045,7814.682,1.609
2.459,4.107,4.688,3.79,7.489,1.464,3.024,4.56,1.365,236.65,1.795,4.62,2.042,3.976,2.471,4.516,4.213,2.815,1.782,1.968,2.918,3,4.993,3.989,4.049,3.707,2,331.322,21.837,1393.075,3.217
2.403,3.971,4.142,4.671,4.588,1.742,3.404,4.813,2.106,283.379,2.145,4.912,3.81,1.434,2.074,1.42,2.396,4.033,2.13,2.707,2.018,3,3.231,3.934,4.731,3.676,2,730.998,27.294,2752.816,2.145
2.857,3.077,4.314,3.994,6.297,2.188,4.542,3.847,1.746,381.81,1.012,4.211,1.441,2.231,2.195,4.937,1.117,3.51,1.05,2.521,2.319,3,1.54,3.924,3.758,3.024,2,1311.182,33.558,15507.242,2.145
3.101,3.737,4.035,4.583,9.446,1.509,4.443,3.144,4.944,146.74,3.139,4.088,4.658,1.548,2.652,2.844,2.371,2.571,1.948,1.964,4.879,3,3.094,3.796,3.425,3.707,2,310.004,21.166,2850.638,3.217
2.289,5.196,4.675,3.685,6.828,2.494,1.518,1.677,1.82,355.369,3.818,3.997,4.617,2.739,2.436,4.195,3.063,3.248,1.734,1.73,3.438,3,5.061,3.624,4.088,3.656,2,334.118,21.74,4355.635,1.609
2.051,4.169,3.602,4.137,8.157,1.738,1.992,3.3,2.955,294.244,1.023,3.143,4.616,3.652,2.655,2.405,1.355,2.528,2.268,2.432,5.736,3,2.919,3.995,4.7,3.379,2,1022.854,30.472,7013.08,0.268
2.774,3.265,4.763,4.664,3.31,2.015,2.143,2.688,2.351,337.462,2.505,4.215,2.004,3.451,2.791,3.867,2.362,2.257,3.692,2.646,3.136,3,5.412,3.241,1.18,3.748,2,350.802,22.526,6270.47,0
4.582,2.801,4.077,3.775,5.909,3.453,3.942,5.035,2.654,385.049,2.572,4.727,4.394,3.619,2.706,4.344,4.715,3.841,3.388,3.335,4.315,3,2.124,3.294,4.852,3.329,2,1619.254,33.821,2261.508,0
2.794,5.972,4.088,4.469,5.304,1.936,3.506,3.274,2.665,173.041,3.162,3.734,4.578,1.315,2.315,2.906,1.338,2.093,1.548,3.608,5.97,3,1.405,3.162,4.112,3.605,2,571.707,25.599,3162.16,2.145
3.675,2.397,4.211,3.847,8.474,3.637,3.253,1.176,1.681,385.066,2.848,3.961,3.222,3.867,2.03,2.434,1.198,3.127,2.133,4.157,4.641,3,5.701,3.005,3.681,3.398,2,632.427,26.574,10339.984,0.536
4.123,4.038,3.357,3.391,6.705,2.169,2.933,2.452,3.99,274.931,3.721,3.299,3.135,1.713,2.635,4.826,1.606,2.65,2.249,3.533,5.17,3,4.691,3.768,4.808,3.756,2,644.281,25.804,6802.507,0
3.581,4.397,4.34,3.532,5.204,2.185,4.854,4.563,1.389,190.278,2.734,4.774,4.18,2.079,2.874,2.983,2.011,3.172,2.468,2.817,5.183,3,2.864,3.158,2.568,3.388,2,626.214,27.218,3617.045,1.072
3.574,1.765,4.966,2.086,3.108,1.737,2.403,1.203,3.716,373.569,2.812,4.742,3.353,2.059,2.206,3.404,1.961,2.791,1.81,4.475,3.748,3,5.569,3.063,4.152,3.387,2,704.743,26.589,7372.787,3.217
2.506,2.636,4.262,3.571,3.434,3.474,4.856,3.117,2.753,346.21,2.384,3.286,3.98,2.025,2.024,5.661,2.232,2.271,1.683,2.222,2.39,3,3.374,3.087,3.018,3.998,2,1129.441,31.755,7475.085,1.609
3.618,5.946,4.608,4.925,9.318,2.925,3.997,4.218,1.712,333.355,3.245,4.319,4.225,3.902,2.103,2.485,4.784,2.452,2.423,1.635,5.258,3,1.431,3.982,4.66,3.825,2,630.768,26.464,1861.019,1.072
4.356,4.416,3.817,3.617,5.167,2.979,4.66,3.282,3.56,385.936,1.011,4.986,4.727,3.671,2.114,2.212,2.951,4.644,1.616,1.461,2.965,3,3.838,3.082,2.781,3.2,2,1753.491,36.753,7898.834,1.609
3.969,4.297,4.067,4.679,3.891,3.707,4.352,3.423,2.11,230.337,3.534,3.674,4.674,3.848,2.655,5.227,1.715,2.176,3.121,1.617,2.487,3,4.676,3.685,2.768,3.815,2,581.401,26.429,1832.158,0
3.111,1.024,3.184,4.492,5.336,3.186,3.089,1.578,4.987,361.223,2.29,4.826,3.08,3.641,2.643,1.812,2.181,4.896,3.757,1.332,5.882,3,5.9,3.885,2.277,3.971,2,1455.087,33.945,25851.297,0
4.176,3.39,4.562,4.914,3.201,2.235,3.765,4.08,3.107,310.613,1.753,4.726,4.846,1.935,2.162,2.772,1.696,2.965,1.295,4.143,3.35,3,4.504,3.313,4.213,3.901,2,371.423,21.835,2603.284,2.145
2.752,2.621,3.079,4.027,8.891,3.457,1.568,5.164,4.878,342.533,2.627,4.384,1.22,2.979,2.163,4.238,1.06,2.418,2.323,2.206,5,3,3.356,3.107,4.179,3.726,2,839.864,28.401,18708.144,0.536
2.108,5.419,4.777,3.594,3.7,1.751,2.772,2.611,3.308,243.478,1.863,4.269,4.668,3.863,2.777,5.317,4.905,4.01,3.918,3.069,5.622,3,5.135,3.332,4.501,3.875,2,411.45,22.232,784.427,1.072
2.436,4.322,4.441,4.824,6.24,2.3,3.735,1.132,2.248,244.139,3.229,4.891,2.579,2.365,2.336,4.77,2.97,4.365,1.102,1.996,4.753,3,1.707,3.404,1.527,3.657,2,1022.768,31.541,14819.555,2.681
4.539,3.443,3.127,4.226,4.575,3.01,4.83,5.246,1.947,182.7,2.832,4.684,4.956,1.148,2.359,1.217,3.05,2.463,1.991,2.683,5.722,3,3.572,3.12,4.203,3.218,2,644.486,26.487,2418.969,1.609
4.582,3.796,3.719,4.267,3.129,2.983,4.267,2.118,1.375,18.211,1.433,3.596,3.837,3.691,2.65,4.948,2.163,2.193,1.035,3.463,2.309,3,5.231,3.091,4.742,3.213,2,23.645,9.671,125.873,1.34
2.129,4.142,3.318,2.422,8.161,2.314,3.24,1.966,3.678,381.582,3.18,3.734,4.957,3.723,2.037,4.578,1.506,4.101,1.349,3.847,4.026,3,1.699,3.521,2.373,3.609,2,1455.096,34.917,14007.267,1.34
4.439,5.263,3.266,3.223,5.363,2.14,1.775,4.348,2.759,152.529,1.817,4.558,3.202,2.226,2.778,5.848,1.758,2.536,1.928,2.599,4.485,3,5.337,3.624,4.342,3.476,2,486.665,24.611,2586.512,1.609
3.286,4.128,3.324,2.951,3.958,3.807,2.556,3.156,1.825,332.622,2.999,3.891,2.295,3.442,2.67,5.882,1.127,3.761,1.637,2.359,4.149,3,1.421,3.24,2.548,3.929,2,2519.491,41.718,36192.673,1.34
3.061,4.114,4.857,4.04,3.174,2.46,4.503,2.287,1.84,17.676,1.636,4.803,3.129,3.649,2.782,4.162,2.804,3.471,2.836,4.415,2.928,3,1.476,3.266,4.029,3.639,2,56.388,12.588,166.917,1.072
3.964,5.883,4.726,3.282,3.954,3.954,2.718,2.004,3.24,184.708,1.682,4.977,3.27,1.557,2.861,2.357,1.437,2.306,2.042,2.565,4.181,3,2.9,3.523,3.879,3.709,2,647.786,26.547,9105.866,1.072
4.822,3.146,4.596,3.592,9.194,1.23,4.442,5.889,2.245,386.587,3.708,4.942,3.478,1.586,2.217,5.946,1.606,2.277,2.308,2.434,5.044,3,5.56,3.037,2.329,3.127,2,647.792,27.574,3126.417,2.145
2.351,4.328,4.933,2.337,3.764,3.376,2.831,5.016,1.014,354.434,2.9,4.898,2.482,2.652,2.011,5.853,2.543,2.146,2.566,2.826,3.011,3,3.219,3.906,4.772,3.956,2,937.74,29.511,4002.839,1.072
2.206,4.311,3.692,3.775,3.486,3.19,2.233,3.8,2.027,362.129,2.133,4.84,1.572,3.932,2.733,1.778,1.446,4.677,1.155,1.849,2.835,3,4.843,3.865,4.393,3.014,2,651.496,26.747,10494.898,1.609
3.662,3.985,4.401,4.247,5.317,2.818,2.639,3.087,1.257,110.775,3.098,4.29,3.853,3.923,2.385,3.993,1.537,2.007,1.436,2.422,4.255,3,4.033,3.282,4.764,3.781,2,205.018,18.865,1531.551,2.145
4.164,5.679,4.333,4.615,6.672,1.168,3.687,3.528,3.639,103.151,1.716,4.136,4.628,3.831,2.996,5.547,3.053,4.527,1.19,3.62,2.327,3,4.749,3.011,4.416,3.632,2,97.399,14.471,265.21,3.217
3.623,1.406,4.294,3.888,9.935,3.169,2.43,2.949,1.171,353.281,3.639,4.848,3.648,1.738,2.288,4.687,2.768,2.931,1.212,4.885,4.945,3,3.263,3.101,2.833,3.627,2,543.376,25.476,11036.537,2.145
3.699,1.339,4.104,3.017,7.434,3.649,4.786,4.275,1.579,330.655,3.671,4.762,3.534,3.082,2.513,5.835,1.129,4.224,2.469,1.357,3.202,3,3.615,3.737,3.053,3.891,2,1349.32,35.612,10993.2,1.072
4.686,1.071,3.193,4.619,6.334,2.559,1.949,2.067,4.357,209.501,2.318,4.631,2.83,2.559,2.02,1.122,1.718,2.813,2.351,2.97,5.616,3,5.972,3.331,4.894,3.971,2,821.74,28.071,7871.362,0.536
4.482,1.31,3.649,4.906,4.974,1.922,4.713,5.207,4.947,204.254,1.441,4.786,4.175,3.661,2.707,5.524,4.116,3.455,3.429,4.56,2.03,3,3.939,3.661,4.111,3.174,2,273.555,19.301,383.264,0.536
2.988,2.485,4.917,4.987,5.206,1.485,2.203,3.706,1.754,306.113,3.833,4.426,2.139,1.53,2.894,3.779,2.046,2.043,3.794,1.859,5.998,3,2.809,3.966,2.792,3.994,2,700.722,28.123,12669.249,1.072
2.602,5.299,3.681,4.942,3.752,3.832,4.952,1.332,1.364,23.574,3.897,3.611,2.209,3.171,2.331,5.487,1.36,2.099,1.853,4.37,3.74,3,2.943,3.735,2.505,3.892,2,90.85,14.756,439.004,1.072
2.963,2.384,4.094,4.993,5.488,1.497,2.046,3.379,2.323,84.655,3.705,4.878,3.745,3.982,2.432,2.966,2.563,3.016,2.692,1.541,4.044,3,1.073,3.111,3.938,3.577,2,173.421,17.776,1841.358,2.145
4.843,5.555,4.29,4.272,5.252,3.718,4.361,1.211,1.678,306.735,2.951,4.501,4.546,3.883,2.539,2.024,1.048,4.35,2.152,1.703,2.655,3,4.675,3.547,2.039,3.625,2,1102.601,32.754,7730.146,1.072
3.223,4.858,3.429,4.12,5.311,3.233,4.941,4.913,1.092,317.633,1.683,4.031,3.524,3.742,2.075,5.354,1.626,2.816,1.844,3.542,4.117,3,1.579,3.817,2.411,3.443,2,1483.996,35.085,6071.466,1.877
4.107,5.719,4.947,2.902,3.232,2.094,3.217,2.034,2.243,359.509,2.931,3.616,4.534,3.489,2.923,2.801,2.066,2.294,2.494,1.52,2.337,3,2.179,3.752,2.821,3.437,2,736.132,28.639,7683.633,0.536
2.979,3.456,3.827,4.08,7.458,2.316,2.704,3.442,3.669,201.078,3.463,4.631,1.108,3.822,2.075,1.506,4.561,2.849,2.516,3.193,5.458,3,2.757,3.158,4.816,3.959,2,422.912,22.449,3253.912,0.536
3.594,3.61,3.83,4.84,9.866,2.632,4.758,3.351,2.485,233.252,1.152,3.764,3.767,3.677,2.259,4.169,1.976,3.391,2.071,3.776,5.942,3,2.574,3.646,4.853,3.435,2,760.716,27.161,3491.125,0.268
3.124,2.135,4.495,2.653,3.715,2.09,3.752,3.29,1.831,369.653,2.543,4.553,1.756,3.528,2.131,4.05,3.006,2.34,2.367,2.922,5.808,3,1.2,3.342,2.889,3.423,2,1963.211,38.222,18398.158,1.34
4.972,4.944,4.866,2.226,3.365,2.092,3.742,1.87,1.917,176.881,1.048,4.63,1.747,3.354,2.567,4.113,1.362,2.797,1.328,1.485,3.592,3,2.396,3.058,3.024,3.858,2,994.707,31.07,14191.818,2.145
2.054,3.195,4.839,3.676,5.822,3.195,1.485,1.641,1.599,368.426,1.76,3.691,4.856,3.695,2.422,5.657,2.964,2.332,3.687,1.64,4.732,3,1.474,3.664,4.096,3.579,2,1150.353,32.088,8521.944,0.268
2.078,5.008,4.245,3.902,3.017,3.244,4.096,1.681,3.177,165.321,1.501,4.992,4.496,2.758,2.837,1.245,1.631,3.627,3.295,2.718,3.168,3,4.718,3.711,1.102,3.387,2,468.646,24.787,4018.694,0
4.393,1.707,4.062,4.201,3.438,2.677,2.358,1.216,4.051,314.941,3.709,4.746,4.11,1.838,2.141,2.003,2.666,2.765,1.241,3.738,2.692,3,1.158,3.185,3.281,3.535,2,787.762,27.437,16362.261,2.145
3.686,4.289,3.451,3.741,4.765,2.832,4.58,4.989,4.332,238.104,2.92,3.634,2.274,3.508,2.641,5.459,1.566,2.355,3.416,1.137,3.077,3,5.454,3.302,3.497,3.138,2,971.295,30.546,2208.883,0
2.631,2.983,4.017,3.593,7.033,2.842,3.15,1.422,2.789,284.51,3.235,4.005,3.065,3.25,2.037,2.747,2.143,3.513,1.216,3.677,4.985,3,5.787,3.368,4.95,3.556,2,458.182,23.743,5427.814,2.145
4.884,3.562,3.31,3.506,7.831,1.474,4.426,3.534,2.888,62.489,2.349,4.552,4.519,3.706,2.003,5.891,2.076,2.968,3.489,2.069,4.565,3,4.531,3.303,3.691,3.624,2,220.051,19.426,652.898,0.536
2.911,3.336,3.945,4.652,5.882,3.504,4.618,3.112,2.404,151.385,2.555,3.573,4.26,2.326,2.596,1.235,1.061,2.322,3.215,4.806,3.512,3,4.86,3.186,2.97,3.738,2,546.6,25.732,1842.353,0
2.767,3.857,4.015,2.286,3.829,2.498,1.93,1.718,2.241,369.705,1.066,4.765,4.674,2.785,2.2,1.217,2.143,3.919,1.791,3.325,3.339,3,3.899,3.033,1.799,3.735,2,1418.765,35.077,22209.367,2.681
4.86,1.334,4.057,3.541,3.769,2.144,3.705,2.132,4.432,325.963,2.591,3.532,3.68,3.242,2.365,4.979,2.086,2.837,3.871,2.227,2.259,3,4.581,3.431,4.831,3.377,2,1114.682,30.525,4288.15,0
3.012,5.682,3.963,4.407,8.396,1.83,4.081,3.418,3.561,126.741,2.718,4.739,4.684,3.792,2.718,4.236,4.651,4.557,1.641,2.366,5.24,3,3.827,3.56,3.677,3.714,2,331.931,21.209,783.123,2.145
4.031,4.979,4.257,4.542,7.68,2.678,2.426,2.075,1.805,348.042,3.053,3.84,4.306,3.166,2.801,5.799,4.363,4.504,2.133,2.751,5.173,3,1.525,3.595,4.624,3.873,2,827.738,28.009,5031.72,0.536
2.914,4.846,4.229,4.823,4.564,2.733,3.287,4.994,4.997,320.912,2.265,4.514,2.95,3.893,2.873,2.895,3.73,4.027,3.672,3.07,5.329,3,1.562,3.133,4.293,3.688,2,1384.024,32.027,3500.948,0
3.038,2.46,4.933,2.041,7.332,1.851,2.556,1.19,2.813,354.061,3.824,3.155,1.875,3.624,2.091,4.545,1.027,2.07,2.388,1.969,2.743,3,1.763,3.7,4.645,3.938,2,1512.736,35.222,21362.777,1.072
2.492,2.437,4.31,4.771,7.966,3.818,3.006,4.817,1.705,291.861,2.025,4.921,2.554,1.503,2.297,4.509,2.064,3.063,1.157,1.624,5.932,3,2.214,3.027,3.858,3.719,2,1239.407,33.202,16402.131,2.145
3.147,3.282,3.683,4.503,5.496,2.962,2.783,4.098,2.077,204.809,2.716,4.726,2.864,1.069,2.147,3.087,2.905,2.816,1.667,1.397,4.086,3,1.785,3.192,4.092,3.683,2,762.01,27.897,9854.727,1.609
2.662,3.298,4.521,4.517,8.253,1.93,4.782,2.817,4.818,66.531,1.207,4.04,3.55,3.13,2.825,1.047,1.009,2.244,3.285,2.223,3.529,3,2.434,3.156,2.381,3.455,2,238.829,19.598,1789.845,1.072
4.177,2.496,3.104,4.274,8.729,2.612,3.085,4.957,4.775,195.477,3.098,4.318,4.815,2.759,2.129,4.99,1.326,2.417,1.786,4.518,3.321,3,1.93,3.146,3.485,3.951,2,472.708,23.641,2533.788,1.609
3.182,5.712,3.961,3.334,6.135,1.622,2.864,4.299,3.107,264.645,3.339,3.899,3.766,1.017,2.088,2.729,2.626,2.557,3.166,2.268,4.494,3,3.814,3.072,4.936,3.595,2,784.778,27.984,3136.554,0
4.316,5.6,4.52,4.52,5.633,1.382,2.154,1.028,4.563,167.38,3.648,4.192,4.051,3.879,2.82,2.534,1.847,3.161,2.019,3.718,3.505,3,1.061,3.198,3.424,3.552,2,249.563,19.383,3317.873,2.145
